age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
63,4,145691,7,9,0,8,1,4,1,381,828,49,41,0
25,4,85508,15,16,4,7,1,4,1,93845,0,48,24,0
57,6,105780,15,10,4,4,3,4,0,78286,5,25,34,1
21,4,190443,12,7,4,0,0,4,0,4,24,16,41,0
36,7,343767,15,13,0,13,4,4,1,140,234,57,41,1
59,4,194233,13,8,6,4,3,4,1,57473,0,48,24,0
41,1,54595,14,9,2,0,0,4,0,88806,58,17,41,0
36,4,156838,10,10,0,13,0,4,0,39326,8,62,23,1
17,4,39901,14,13,4,12,3,4,1,491,107,23,32,0
23,4,120343,12,7,2,11,0,4,1,844,0,33,16,0
54,4,194630,15,13,0,2,1,4,1,2256,70,33,35,0
46,6,52966,8,12,2,3,1,4,1,35360,18,69,35,1
36,4,173810,11,12,4,7,5,4,0,2929,218,26,41,0
26,4,53799,11,16,2,4,0,4,1,373,6,24,34,0
34,4,74045,15,12,4,2,0,4,1,0,323,25,41,0
32,4,281613,12,8,6,3,4,4,1,10710,80,43,39,0
35,4,143773,14,10,2,6,3,4,1,15781,0,48,41,0
25,6,209432,15,8,2,8,5,4,1,5774,93,20,41,0
28,4,67177,14,13,4,7,1,4,1,50673,10,61,41,0
29,4,494280,5,16,2,14,0,4,0,34527,0,19,32,1
26,2,150868,1,10,4,3,0,4,1,10868,88,54,41,0
40,4,207543,11,7,2,6,0,2,0,52357,25,24,27,0
25,4,233461,8,12,4,14,3,4,1,17787,0,51,41,0
52,4,197598,13,7,0,12,1,4,0,77339,0,42,20,0
26,4,143658,15,10,4,11,3,4,0,11362,6,29,41,0
23,4,281051,12,9,2,2,0,4,1,5050,51,29,40,0
31,4,346732,15,6,4,6,1,4,1,10243,0,39,27,0
37,4,167060,13,10,4,1,4,4,1,95203,10,28,41,0
20,4,198435,14,8,2,4,1,4,0,1,1,42,28,0
21,4,76858,15,10,2,3,3,4,1,735,2,48,29,0
26,4,157497,15,8,2,11,0,4,0,5545,18,40,18,0
37,4,122208,15,9,3,7,0,2,0,794,0,20,31,0
39,7,152814,2,8,2,1,0,4,0,52357,0,38,36,0
60,4,63054,12,8,2,6,0,2,0,30379,61,46,37,1
63,4,403759,12,9,0,4,0,4,1,29627,68,41,19,0
66,4,136430,15,15,2,13,0,4,1,146,1,42,29,0
40,6,230249,15,11,0,2,3,4,0,52052,1,28,41,0
66,4,130636,15,8,6,9,0,4,1,94306,0,33,27,0
50,4,173015,12,10,0,6,0,4,1,94713,0,89,23,1
32,4,531421,14,11,0,10,1,4,0,10434,22,37,34,1
25,4,254814,15,8,4,0,0,4,0,61088,102,37,34,0
28,1,454185,6,6,4,5,1,4,1,49361,0,48,21,0
34,4,186116,12,8,2,7,1,4,1,50500,490,31,37,0
33,6,183831,9,6,2,3,0,4,0,10302,12,38,26,0
18,4,156319,11,10,4,13,4,4,1,3,3,22,29,0
31,0,129590,15,13,4,7,1,2,1,56657,0,59,39,0
40,4,398266,14,13,0,4,4,2,1,5578,0,39,28,1
34,2,142445,14,12,2,1,3,4,0,5249,31,32,32,0
38,4,338871,8,9,2,11,0,4,1,100,0,39,41,0
65,6,139345,10,8,0,2,0,4,1,31075,0,29,22,0
72,0,114849,3,6,2,0,3,1,1,1756,86,27,24,0
38,4,318106,14,7,0,12,4,4,1,63,0,46,41,0
49,4,115613,11,4,4,6,5,4,0,2,19,37,30,0
54,4,237972,8,9,0,3,2,2,1,47440,26,59,27,0
32,0,481525,14,9,2,1,0,2,1,48880,4,32,26,0
62,4,106758,14,11,4,6,1,4,0,60,8,43,41,0
50,4,108505,14,12,2,2,0,4,1,22,91,47,41,1
80,4,181729,6,7,2,11,0,4,1,99927,0,41,41,1
41,4,311140,11,7,2,14,0,4,1,16437,147,38,33,0
33,4,128736,11,11,2,13,0,4,1,96758,255,22,41,1
39,4,134216,7,14,0,4,1,4,1,581,13,46,41,0
65,6,102968,14,16,2,0,0,4,1,1411,62,33,36,0
38,0,136955,14,9,2,4,0,2,1,2,1,51,16,0
25,4,110897,15,9,4,13,1,4,1,240,0,32,41,0
37,4,172759,13,10,4,3,0,2,1,4542,0,28,27,1
23,4,44651,15,9,2,2,0,4,1,66065,0,27,26,0
37,4,316398,14,9,4,1,3,3,0,3156,321,60,41,1
25,4,232602,14,7,4,4,3,4,0,18990,56,28,41,0
56,4,98412,4,12,4,13,1,4,1,64474,210,60,31,0
23,4,100885,9,10,4,4,0,4,1,28363,0,59,41,1
34,0,44520,15,10,4,2,5,4,1,38007,630,42,41,0
18,4,311678,6,9,4,13,0,4,1,6574,532,51,37,0
34,4,243998,9,11,2,11,3,2,1,69,115,58,37,0
40,5,104816,11,8,4,14,0,4,0,35106,40,50,41,0
36,4,298975,13,12,2,10,0,2,0,27888,97,44,37,1
43,4,77318,4,12,2,8,2,4,1,9588,123,47,28,1
44,4,260773,15,13,2,11,1,4,1,64274,0,35,41,0
25,4,84430,15,7,2,3,5,4,1,5157,232,41,37,1
62,4,409619,15,14,2,14,0,2,1,144,433,37,22,1
23,6,154113,14,10,2,1,0,4,1,11775,0,43,41,1
22,4,60128,8,11,4,9,1,4,1,823,0,23,37,0
54,0,96356,15,14,0,1,1,3,1,75487,0,47,26,0
28,0,428228,12,6,4,0,1,4,1,14480,254,33,30,0
39,2,117517,4,12,4,2,0,4,0,263,191,29,31,0
61,4,195827,2,5,0,13,0,4,1,43629,29,38,36,1
22,6,102245,11,11,4,9,3,1,1,6616,0,40,25,0
52,4,291482,10,15,6,6,3,2,1,1,297,23,33,0
63,0,438731,15,11,0,1,4,1,0,1397,0,47,41,0
38,2,173731,15,9,2,4,4,4,1,62715,1035,43,41,0
28,4,94853,10,4,2,8,0,4,1,36141,1,39,41,0
24,5,229340,10,6,4,4,0,4,1,383,4,44,31,0
25,2,159394,11,7,2,4,4,4,0,29586,2,32,38,0
42,4,54989,15,8,0,9,0,4,0,3044,1,24,41,0
57,4,344275,15,8,2,2,3,4,1,24096,57,21,41,0
56,4,55491,10,11,5,12,5,4,1,412,12,27,39,0
30,4,447297,14,12,2,4,0,4,1,1038,0,43,39,0
33,4,190228,15,8,2,8,0,4,1,8335,8,54,41,1
28,4,121855,15,9,2,1,1,4,1,43864,1,42,35,1
59,4,559635,10,10,2,3,0,4,1,89332,42,47,33,0
64,1,198651,15,9,2,1,0,4,1,61015,0,38,41,0
24,4,85528,10,11,4,3,0,1,0,12,14,33,41,0
36,4,223574,14,9,2,12,0,2,1,4172,6,56,33,1
61,5,130312,14,10,2,1,0,4,1,48332,0,41,30,0
37,4,277381,14,8,2,1,4,4,0,842,636,18,21,0
18,4,81035,3,12,4,9,1,4,1,288,0,38,38,0
33,4,57706,7,4,2,0,2,4,0,7,0,33,33,0
22,4,85765,11,9,2,5,3,4,1,105,0,40,20,0
28,4,113998,15,12,4,4,0,2,0,74908,2,54,41,1
51,4,225321,13,8,3,0,0,4,0,0,1,32,32,1
31,4,355617,15,13,2,8,1,4,1,85230,0,23,34,0
26,4,387007,6,7,4,10,0,4,0,319,0,41,33,0
58,4,120403,15,10,2,2,3,4,0,99435,2,52,33,0
33,4,244229,6,12,4,5,1,4,1,41,0,38,31,0
35,4,51715,15,8,2,7,3,4,1,52737,0,36,41,0
22,0,183013,13,10,4,1,3,4,0,2177,0,41,41,0
39,6,203851,13,11,2,9,0,4,1,63632,1,63,40,1
35,7,191570,13,8,4,3,1,4,0,3616,44,27,33,1
45,2,197512,6,9,2,7,4,4,0,8074,0,40,41,0
33,4,154892,15,11,2,0,0,4,1,615,11,57,41,0
41,6,50702,15,13,2,2,1,4,0,61855,16,54,41,0
52,4,272637,7,4,2,12,3,4,0,57261,120,49,16,1
35,1,275994,9,7,2,2,0,4,0,70956,20,59,16,0
39,4,183250,15,8,2,13,1,4,1,11040,0,35,41,1
47,7,313407,12,8,6,8,1,2,1,93529,0,30,22,0
25,2,215795,13,6,4,13,3,4,1,20212,3,18,33,0
55,4,26987,15,10,2,5,1,4,1,59950,245,42,34,0
37,2,285362,10,9,6,7,3,4,0,41292,9,1,35,0
63,4,53633,15,11,6,6,1,4,1,99521,1154,35,40,0
46,4,180052,15,11,2,14,3,2,1,237,0,61,33,0
53,7,105971,14,8,2,4,0,4,1,1,15,30,41,0
18,4,458864,14,12,4,7,1,4,1,3672,1093,29,41,1
67,6,79859,14,11,6,3,0,4,1,88277,27,37,41,0
33,2,289843,15,13,4,10,0,4,0,29100,5,46,32,1
29,4,402359,12,15,2,8,1,4,1,5075,163,62,41,0
63,4,27880,15,13,2,9,0,4,1,89081,241,60,41,1
36,4,46313,10,16,2,7,0,4,1,2875,53,44,30,1
67,0,114954,13,10,2,6,4,4,1,26170,0,35,38,0
47,4,56638,14,7,0,2,0,4,0,538,545,56,13,0
19,4,32327,14,4,4,5,0,2,1,1793,5,25,23,0
56,4,170129,13,6,2,11,3,4,1,38924,180,60,41,1
29,4,239964,15,12,4,8,0,2,1,482,57,23,17,0
48,4,86867,8,10,2,8,1,4,1,7250,147,44,41,1
23,4,51638,15,11,4,10,0,4,0,25068,29,21,41,0
25,4,153041,12,9,2,9,0,4,1,81763,3,49,41,0
54,4,136174,15,9,4,9,0,2,1,16270,23,38,34,1
40,5,304530,14,5,2,11,0,2,0,2229,0,32,16,0
45,5,39674,12,9,2,1,0,4,1,39962,0,25,39,0
26,4,154783,14,6,2,12,0,4,1,63340,0,28,28,0
28,4,157973,15,12,4,3,4,4,0,6106,23,7,41,0
45,4,302321,11,9,2,3,1,4,1,4672,1409,39,32,1
36,4,105973,15,12,4,2,3,4,0,10845,119,34,40,0
21,4,281893,2,10,4,8,3,4,1,1,121,16,41,0
35,4,467760,5,10,2,6,1,4,1,21726,157,55,33,0
30,4,54113,11,9,5,1,4,4,1,0,1,33,35,0
38,4,171249,10,5,2,13,1,4,1,155,546,28,41,1
23,4,184200,15,10,4,13,0,4,1,0,41,47,33,0
34,4,50186,15,8,4,1,0,4,0,6993,0,29,38,0
26,4,102861,10,8,0,1,1,4,0,11,56,47,34,0
34,2,227143,11,14,2,5,0,4,0,50357,34,54,31,0
20,4,306872,15,10,4,1,0,4,1,17836,0,42,34,0
66,4,200133,15,13,2,0,1,4,0,1857,1,26,16,1
21,0,242265,14,9,2,4,5,4,0,27024,503,52,31,1
21,4,90374,12,12,2,9,1,2,1,6,0,41,31,0
39,4,193511,15,6,4,3,0,0,1,10152,0,43,23,0
34,6,88162,14,9,4,12,5,4,1,45528,5,31,38,0
23,0,490244,13,9,4,1,1,4,1,138,45,27,41,0
20,2,314471,15,7,2,9,0,4,1,18606,11,26,31,0
62,4,166045,11,6,0,2,4,4,0,1460,2,19,41,0
23,0,110464,5,10,4,2,4,4,0,49219,9,16,19,0
33,2,206549,15,12,4,2,3,4,0,2528,0,26,41,0
20,4,198474,15,7,4,9,0,2,1,0,0,26,26,1
27,2,87130,9,13,2,6,0,4,1,646,0,25,29,0
24,4,231229,15,10,2,8,0,4,1,48,0,33,33,0
22,6,82051,5,11,2,12,3,4,0,1849,0,40,41,0
18,4,242163,11,10,4,2,3,4,0,665,0,38,26,0
35,4,166486,10,13,2,5,3,4,1,75607,0,33,41,0
54,4,154716,1,10,2,3,0,4,0,71267,252,57,41,1
26,4,76407,10,7,2,3,3,4,0,19475,55,43,30,0
45,4,89781,10,13,4,6,0,4,0,5572,0,47,41,0
43,2,164263,15,8,4,1,0,4,0,22989,0,46,41,0
34,4,174724,14,8,4,11,0,4,1,18567,1,36,36,1
45,5,111553,14,10,4,1,0,2,1,92421,0,47,41,0
69,7,229166,7,10,2,6,1,4,0,29,0,56,41,0
46,4,105768,15,10,0,4,4,2,1,4056,26,44,22,0
41,4,136492,1,8,2,6,4,4,0,0,67,18,23,0
67,4,206002,4,9,6,13,0,4,0,1201,246,41,29,0
62,4,262515,7,8,2,7,1,4,1,81204,2,56,18,0
38,4,149706,9,13,3,1,4,4,0,62445,71,47,27,1
34,4,320276,14,9,4,14,1,4,1,79357,71,58,31,0
32,0,217709,15,13,4,4,3,4,1,680,6,51,26,0
44,4,476777,9,8,5,2,4,2,0,29688,0,58,34,0
18,2,321051,14,8,2,5,5,4,0,0,12,28,41,0
24,4,177009,10,12,4,14,0,4,1,96221,0,49,39,0
29,4,141306,15,12,4,2,1,4,1,1951,1,33,38,0
51,4,134983,13,14,2,11,1,4,0,500,0,33,41,0
19,4,267200,8,16,4,5,0,4,1,96764,1,72,36,1
60,4,97929,1,9,6,13,4,1,1,43133,2,13,25,1
32,4,163501,12,8,2,1,5,1,0,4,36,30,41,0
40,4,307146,12,9,2,7,4,2,0,80141,74,12,21,0
78,4,26409,14,15,6,13,0,4,1,9067,0,52,41,1
51,6,165581,15,10,2,1,3,4,1,5137,337,46,41,0
38,4,180652,15,8,4,9,3,3,1,11469,49,43,36,0
53,6,401483,13,9,0,7,4,4,0,15012,149,27,25,0
48,4,166140,14,8,2,8,0,4,1,47570,0,21,39,0
47,4,233430,15,8,4,3,3,4,1,6,12,39,41,0
38,4,212739,14,12,4,13,1,4,1,37725,0,34,41,1
60,5,83456,14,6,2,5,1,1,1,8480,2,67,41,0
33,7,332854,13,10,2,1,0,4,1,22066,0,59,31,0
39,4,106956,14,8,2,12,4,4,1,2888,3,48,29,1
35,4,439224,7,12,2,8,0,4,0,7626,20,37,41,0
39,4,75082,3,6,4,14,1,4,1,63696,8,33,36,0
33,6,432291,11,12,2,1,1,4,1,1167,0,36,22,0
33,4,164884,4,12,4,8,0,4,1,34254,28,32,41,0
34,4,188710,14,13,2,1,3,4,0,18362,0,36,26,0
52,4,37853,15,9,4,3,0,4,1,26133,369,44,34,0
30,4,185749,14,9,0,5,0,2,1,0,7,28,26,0
33,4,55597,12,9,2,9,0,4,0,19223,25,44,39,0
28,5,203130,11,9,4,1,0,4,0,4834,0,41,41,0
46,4,128711,15,10,0,9,3,4,0,143,16,31,41,1
27,4,312545,15,13,0,3,1,4,0,21054,4,42,30,0
33,6,201098,12,9,2,9,0,4,1,3770,337,45,41,0
26,4,58648,13,11,2,9,1,4,1,1819,0,46,41,0
43,2,369853,13,10,0,13,0,2,0,2,226,43,37,1
25,4,140186,15,8,4,4,3,4,1,27305,4,30,32,0
24,4,118149,14,12,2,9,1,4,1,78090,7,18,41,0
28,4,73562,12,5,6,6,5,4,1,35118,4,25,41,0
35,6,89241,15,9,2,10,0,4,0,1698,0,41,41,0
47,2,55444,15,11,4,1,0,4,0,8160,0,59,41,0
43,4,53353,10,8,0,9,4,4,1,20103,0,37,35,0
27,4,248133,2,12,2,8,0,2,1,16281,4,30,25,1
58,4,412414,13,14,5,2,1,4,1,27814,77,50,22,0
43,4,49826,15,11,2,5,0,4,1,363,50,44,41,1
48,4,326780,13,15,0,5,1,4,1,50233,413,54,40,1
54,4,230498,13,9,0,9,0,4,0,0,0,34,19,0
25,7,275637,10,8,4,10,0,4,1,475,8,32,34,0
31,4,448357,12,7,2,11,1,4,1,35,6,47,30,0
35,4,488610,14,13,4,7,1,4,1,78321,123,41,35,0
25,4,167441,14,14,2,2,0,4,0,30730,0,25,41,0
29,4,191378,11,9,5,9,0,4,0,6375,171,33,40,0
58,5,69391,9,13,6,9,3,4,1,11168,119,47,24,1
44,4,429871,14,8,2,12,0,1,1,5198,14,33,41,1
21,4,330811,15,10,4,0,0,4,1,42339,0,52,27,0
22,2,58997,14,10,4,0,4,4,0,14358,358,20,27,0
45,4,273281,14,10,5,5,3,4,0,818,0,44,28,0
27,4,220059,15,10,2,6,0,4,1,2233,9,43,28,0
24,4,175415,8,15,2,1,1,4,1,52904,111,28,32,0
52,6,464867,15,16,0,4,0,4,0,3863,0,65,32,0
31,4,285989,12,6,2,6,3,4,1,83292,69,38,26,0
22,4,113322,7,11,2,2,0,4,1,19347,0,28,32,0
47,4,157831,14,5,0,0,3,4,1,10332,3,33,27,0
54,4,292283,15,8,0,4,0,4,1,71616,0,55,37,0
35,4,184191,5,5,2,14,3,4,1,44853,11,44,20,0
39,5,114315,15,9,0,12,0,4,0,8151,0,51,32,0
75,4,209626,13,13,5,7,0,2,1,73296,15,38,26,0
25,2,119515,7,13,4,7,1,4,1,1,0,55,40,0
37,4,208182,14,12,0,5,0,4,0,1088,535,22,41,0
30,4,62650,15,10,4,6,1,4,0,1252,9,61,34,0
55,4,41727,8,11,2,12,5,4,1,68476,2,46,41,0
22,4,373074,1,6,2,6,4,2,1,6358,0,31,33,0
33,4,206864,13,3,2,4,1,4,1,120,0,32,41,0
21,4,290118,13,10,4,11,1,4,1,536,0,45,34,0
36,4,240457,15,8,2,10,1,4,1,8084,4,31,37,0
60,6,224478,15,10,0,3,0,4,0,1997,0,34,37,1
19,4,50909,14,4,4,4,0,4,1,14231,37,53,40,0
29,4,381717,15,9,2,10,3,4,0,85404,6,48,20,0
64,0,58189,15,12,4,11,0,4,1,4560,0,32,41,1
38,4,83847,5,8,4,6,0,4,1,66219,0,37,36,0
29,4,88643,12,4,2,1,3,4,1,5,8,31,27,0
32,2,101185,9,10,2,2,0,4,1,23787,239,37,19,0
24,4,265881,14,10,4,5,5,2,1,3524,0,21,34,0
45,4,47274,14,7,3,14,3,4,0,8249,1,43,38,0
19,0,170826,1,6,4,4,1,4,1,0,0,42,39,0
18,4,123641,15,11,4,3,3,4,1,38098,0,53,21,0
26,4,335509,6,9,2,5,3,2,0,25468,59,35,41,1
24,7,59000,1,12,4,6,0,4,1,6,340,56,30,0
39,4,326643,12,10,2,8,1,4,0,44606,0,70,21,0
35,4,65624,15,8,5,10,4,4,1,32021,0,61,18,0
30,4,25927,9,9,4,9,0,4,0,183,0,26,41,0
39,4,227707,15,13,2,14,1,3,1,1286,918,64,41,1
45,4,163579,12,9,2,0,2,2,1,551,240,38,41,1
27,0,84520,7,13,4,9,4,4,1,93055,236,41,33,0
33,4,76212,15,11,4,2,0,4,0,32787,0,30,34,0
30,2,91159,14,13,5,5,3,4,0,86959,46,26,29,0
29,4,163866,15,10,2,12,1,4,1,5126,1,43,41,0
49,1,162816,13,13,2,2,1,4,1,28531,0,81,34,1
30,4,299382,15,9,2,6,5,4,1,57648,0,33,41,1
51,7,137245,15,12,6,9,1,4,1,15145,1,66,38,0
27,4,213566,15,8,4,3,3,4,0,99716,0,27,36,0
61,4,139341,15,10,2,4,0,4,0,2426,966,32,39,0
22,2,138571,15,13,4,10,4,2,1,997,11,63,36,1
37,0,129180,3,14,2,8,1,4,1,44884,1,31,41,0
32,0,271682,13,9,4,4,1,2,0,5307,603,36,36,0
19,4,84938,15,10,2,6,3,4,0,405,0,33,38,0
33,2,216455,14,7,4,1,1,4,0,27196,208,29,37,0
59,4,243950,15,14,4,5,0,4,1,81744,0,27,41,0
47,4,87651,14,11,4,6,1,4,1,77584,1210,45,24,0
23,4,216951,9,9,2,2,0,4,1,94406,0,44,41,0
36,6,36076,12,8,0,4,0,4,0,17062,0,11,39,0
48,4,120656,15,10,2,9,3,4,0,25554,0,25,41,0
68,6,210641,14,14,2,14,5,4,1,54703,9,19,41,1
21,4,108766,12,12,4,6,1,4,0,25850,0,41,27,1
33,4,137566,12,10,2,13,5,2,1,2420,0,38,41,0
21,4,132592,10,8,2,5,0,4,0,18945,3,51,27,1
25,5,136135,11,13,4,1,0,4,1,14114,318,48,28,0
47,4,484130,15,8,0,10,3,4,1,4200,64,39,36,0
18,4,109530,15,14,4,7,1,4,0,65428,0,40,29,1
21,4,232502,14,9,2,5,0,4,1,13,198,28,41,0
36,4,155608,7,8,2,7,3,4,1,1628,1,26,38,0
36,1,179351,10,6,4,10,0,4,1,1403,213,64,28,0
22,4,34751,9,9,2,12,0,4,1,7327,31,38,28,0
22,2,94033,11,6,4,12,0,4,0,44860,0,17,41,0
47,4,194049,11,14,2,4,2,4,1,23377,252,56,41,1
39,4,183455,15,12,2,8,1,4,0,31570,0,32,41,0
33,2,278683,15,8,4,4,3,4,1,12296,4,53,41,0
41,4,271002,15,14,0,2,3,4,0,6740,1,47,41,0
24,2,141110,15,9,4,5,1,4,0,2316,0,18,30,0
29,4,277863,15,10,4,0,0,4,0,14110,9,34,21,1
60,0,88428,9,12,4,12,1,4,1,361,2,36,37,0
42,4,177509,14,8,2,1,4,4,1,15061,101,43,40,0
52,4,52065,15,9,2,14,0,4,1,78986,0,59,41,0
43,2,198238,12,5,2,12,1,4,1,126,7,40,34,0
38,2,204019,13,9,4,2,0,4,1,69997,3,33,36,0
30,2,239847,11,7,4,10,1,4,1,56426,0,55,26,0
72,0,243554,7,6,4,4,1,4,1,1,0,30,41,0
27,4,44919,14,6,4,2,4,4,0,21,14,32,39,0
53,4,73469,14,11,4,9,1,4,1,10983,1,44,27,1
33,4,120816,15,10,2,11,1,4,1,8810,0,29,30,1
65,4,57663,9,6,2,11,0,4,1,33,1,32,32,1
18,4,106760,15,7,4,1,4,4,1,36,0,27,29,0
33,4,27783,15,9,2,8,0,4,1,2065,0,62,41,0
73,4,763414,15,16,2,12,1,4,1,6174,709,58,23,1
30,4,57731,8,11,4,10,1,4,0,36287,201,29,41,0
38,4,76366,4,12,0,6,4,4,0,681,82,41,26,0
41,4,630452,14,12,2,11,1,4,1,77970,11,61,41,0
33,1,177120,8,8,2,6,3,4,1,202,1,53,16,0
40,4,166393,13,8,0,11,4,4,1,65659,62,47,41,0
66,4,451522,12,11,3,10,1,4,1,97027,60,16,30,0
22,4,302266,13,9,2,1,0,4,1,53401,0,37,40,1
35,4,355955,13,9,4,11,2,4,1,7310,34,40,41,0
46,4,89009,14,7,0,3,0,4,1,53,206,48,36,1
42,7,186162,2,11,2,5,0,4,0,38842,13,39,29,1
23,4,378643,15,11,2,1,1,3,1,18048,4,55,38,0
52,4,63826,15,12,2,4,4,4,1,18562,0,42,41,1
24,4,101360,15,7,2,3,1,2,1,28,128,29,41,0
41,4,436493,15,12,4,12,0,4,1,72461,0,38,41,0
35,2,112801,14,7,4,11,1,4,1,65398,1,47,41,0
65,6,238915,13,13,0,6,0,4,1,52556,1,46,41,0
43,4,116306,15,6,2,5,0,4,1,59560,36,23,41,0
25,4,214579,6,13,2,5,1,4,0,3411,5,28,36,0
31,4,142165,15,8,2,6,1,4,1,2616,0,22,30,0
49,4,106435,13,14,4,8,0,4,1,58918,125,50,34,0
21,4,73035,14,11,4,9,0,4,1,5005,1,25,41,0
20,4,240244,10,9,4,6,3,4,1,1412,0,55,33,0
42,4,300459,15,10,2,12,0,4,0,40241,0,28,28,1
31,4,171575,15,11,2,3,1,4,1,2,25,33,19,0
44,1,392824,15,12,4,1,0,4,1,74200,0,47,32,0
81,0,278301,12,6,5,6,1,2,0,349,179,42,11,0
41,4,137622,15,14,2,6,1,4,0,35002,2,35,33,1
29,4,263108,1,9,2,2,0,4,1,22824,11,32,33,0
31,4,233031,15,16,4,9,1,4,1,92966,471,39,29,1
31,4,83394,15,4,2,6,3,4,1,209,6,35,30,0
53,4,244678,13,10,2,9,0,4,1,94947,273,58,41,0
27,4,108881,13,11,2,4,0,4,1,23106,6,50,40,0
27,6,82089,12,13,4,6,3,4,0,383,1,36,36,0
38,0,97821,15,16,6,1,0,4,0,8970,6,39,41,1
61,4,39832,11,8,5,4,1,4,1,3610,0,34,34,0
29,4,182674,14,13,2,3,1,4,1,2671,0,33,21,0
35,7,271076,9,12,2,6,0,1,1,4999,0,28,41,0
32,6,42300,14,9,4,13,1,4,1,43438,7,42,41,0
36,6,288019,14,12,4,3,0,4,1,52399,0,40,25,0
63,4,176980,14,8,2,4,2,4,1,22720,8,49,19,1
48,4,118500,3,9,2,6,5,2,0,4780,3,34,14,0
26,7,211831,15,12,0,1,1,4,0,9676,0,12,41,0
25,4,47692,15,10,4,3,4,0,0,166,41,30,41,0
59,0,328815,4,16,3,3,3,4,1,34190,14,29,35,1
46,0,34966,10,5,0,1,1,4,1,289,40,33,41,0
23,4,88310,15,14,4,7,0,4,1,6,2,45,41,1
55,4,45356,7,8,0,9,4,4,1,44973,1,17,41,0
33,4,115711,15,16,0,6,0,4,0,65901,0,57,25,1
29,4,147797,12,14,4,5,1,4,1,52714,593,41,41,1
31,4,298189,15,9,2,7,3,4,1,20,200,50,41,0
59,4,143830,15,7,2,11,0,4,1,12294,2,40,28,0
64,0,138467,13,12,2,0,1,4,1,91647,104,47,34,1
28,4,290879,6,7,4,8,0,4,1,31,3,62,41,0
21,4,138115,13,7,2,1,0,4,0,43,69,26,41,1
61,4,82494,12,11,2,10,4,4,0,2904,0,57,41,1
52,0,240276,15,8,2,11,0,2,1,2,75,25,38,1
49,4,310248,15,7,4,9,3,4,1,0,66,47,28,0
40,4,211169,14,7,4,2,1,4,1,17089,11,31,33,0
33,6,133452,8,10,0,3,1,4,0,8258,353,42,41,0
35,4,93294,15,10,2,0,1,4,1,33,1,45,33,0
26,5,187244,15,11,4,0,1,4,1,55666,8,17,15,0
35,4,76964,14,10,4,9,3,1,1,5982,0,39,23,0
27,4,85655,13,10,4,4,5,2,0,6200,1,43,30,0
30,4,343076,11,7,0,3,3,4,0,87,332,25,23,0
51,6,107387,15,14,4,13,2,4,1,3969,1,39,35,1
74,6,276793,6,7,0,11,3,4,0,12578,0,36,32,0
27,4,292341,11,15,2,13,1,4,1,28448,0,71,33,0
26,4,328105,13,6,0,2,1,4,1,89838,17,64,41,0
30,4,192333,1,12,2,12,1,4,1,9985,464,77,29,0
33,4,80317,15,10,2,12,0,2,1,0,15,42,32,0
32,4,65046,13,5,2,7,3,4,0,21769,0,53,41,0
38,4,95119,12,10,4,0,3,4,0,41108,0,28,41,1
55,4,107567,14,6,2,0,3,4,0,51880,1,19,41,0
45,4,310270,15,8,4,11,0,4,1,59,5,36,41,0
19,2,288414,11,11,2,13,0,4,1,77292,0,39,41,0
80,7,170701,13,12,6,2,0,2,1,85261,1,21,34,0
30,0,125637,12,12,2,1,0,4,1,59386,16,48,41,0
23,4,26452,14,9,2,7,0,4,0,394,7,49,33,0
51,4,94844,15,15,0,8,0,4,0,39615,0,33,41,1
17,4,199270,15,7,2,12,0,2,1,12387,2,34,17,0
66,0,138586,15,9,4,11,4,4,1,51646,0,41,41,0
32,1,385989,12,10,2,4,0,4,0,91189,48,22,39,0
31,4,234466,13,7,2,3,0,3,0,22628,96,33,21,0
36,2,136160,11,14,4,10,3,4,1,6289,3,36,41,0
79,4,396401,15,6,2,12,4,4,1,5,0,34,15,0
37,4,51541,15,8,2,12,0,2,1,4270,7,38,41,0
33,6,45831,6,12,2,8,0,4,1,13100,0,47,24,0
28,4,33186,10,6,4,9,2,4,1,72910,20,65,24,0
31,4,241741,14,8,4,13,3,4,1,5355,3,28,41,0
49,4,161122,9,7,0,12,0,4,1,58014,36,17,41,1
31,4,65860,2,12,4,14,2,4,1,70930,0,66,26,1
48,6,102094,15,10,4,1,1,4,1,34363,0,50,41,0
28,4,245498,10,12,2,9,5,4,1,1133,1,48,41,0
49,6,98755,12,8,4,4,4,4,0,20355,41,44,41,0
34,4,344904,13,9,0,12,5,4,1,34149,121,48,41,0
21,4,199308,15,7,2,1,3,4,0,7317,1,10,28,0
35,4,147744,13,10,2,13,4,2,1,23030,0,13,24,0
75,4,192591,13,8,4,4,3,4,1,1,138,40,41,0
36,4,274159,14,13,0,12,4,2,0,3903,0,54,38,1
22,2,189276,13,8,4,2,1,4,1,73,35,38,21,0
29,4,104136,10,7,4,6,3,4,1,45565,0,15,41,0
27,4,64150,10,13,4,8,3,4,1,91199,67,37,26,0
54,4,108802,13,10,2,8,0,2,0,45243,2,48,32,1
54,2,278596,13,9,2,9,1,4,1,78869,0,31,40,1
24,4,492131,10,6,2,14,0,4,1,4070,317,54,37,0
46,1,164363,14,14,2,11,0,4,1,11678,3,41,39,0
73,1,240477,14,12,2,5,1,2,1,71,1,42,30,0
