age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,4,379632,15,10,4,12,3,4,1,8,0,45,39,0
31,4,240422,9,13,4,10,1,4,1,35,0,40,39,1
24,4,162066,9,13,4,8,1,4,0,16,0,35,39,0
34,4,114571,9,13,2,10,0,4,1,7710,1,40,39,1
55,6,173744,11,9,2,14,0,4,1,42,1,40,39,0
57,6,171194,11,9,0,1,1,4,0,12,1,40,39,0
58,2,79784,11,9,2,10,0,4,1,3,0,40,39,1
63,4,201180,8,11,0,12,1,4,1,9,0,40,26,0
31,4,203311,15,10,0,12,1,4,0,0,1,37,39,0
27,4,141864,9,13,4,10,3,4,1,22,0,40,39,0
23,4,90885,5,4,2,14,0,4,1,0,0,36,39,0
72,8,177067,11,9,2,1,0,4,1,0,1,13,39,0
83,8,183244,9,13,2,10,5,4,0,30,0,20,39,1
18,4,88627,11,9,4,3,3,4,1,24,0,45,39,0
19,4,187969,15,10,4,7,2,4,0,10,0,40,39,0
17,0,194435,15,10,4,1,2,4,1,0,0,40,39,0
28,4,453283,15,10,2,7,0,4,1,16,1,40,39,1
29,4,208752,5,11,2,14,0,4,1,3574,1,40,39,1
17,4,98678,11,9,4,12,3,4,1,2,0,60,39,0
61,4,187790,11,9,2,7,0,4,1,39,0,57,39,0
32,4,153130,15,12,2,3,0,4,1,24,1,66,39,0
52,4,168989,11,9,0,8,3,4,0,21,0,40,39,0
30,5,127939,9,13,2,4,0,4,1,9,1,40,39,1
44,4,349183,9,13,2,4,0,4,1,15020,1,45,39,1
19,4,100804,15,10,4,8,3,4,0,0,1,26,39,0
18,4,185215,0,7,4,10,1,4,1,17,1,31,39,0
25,4,253222,1,4,4,7,3,4,1,0,1,40,39,0
47,4,76149,5,4,2,10,0,0,1,15,0,37,39,1
36,4,116450,11,9,2,7,0,4,1,19,1,60,39,0
17,4,63898,11,9,0,12,1,4,0,17,1,60,39,0
51,4,75542,11,9,6,8,1,4,0,17,0,60,39,0
35,1,208711,9,13,4,4,1,4,1,19,0,45,39,0
36,2,106707,11,9,2,1,0,0,1,1,1,40,39,0
40,4,186705,11,15,2,7,0,4,1,8136,1,40,39,0
63,2,181388,13,15,2,14,0,4,1,0,1,50,39,1
31,6,409642,15,10,2,13,0,4,1,15700,1,45,1,1
28,4,314142,15,10,4,12,1,2,0,21,0,45,39,0
39,4,99986,11,9,0,10,1,4,1,23,0,50,39,0
35,4,129022,9,9,2,3,0,4,1,7725,1,45,39,1
22,4,101739,11,9,2,12,5,4,0,19,0,25,39,0
27,4,176238,15,10,6,14,4,4,0,0,0,60,39,0
33,2,217875,11,9,4,14,4,2,1,19,1,40,39,0
34,4,253203,8,11,2,3,0,0,1,5,1,40,39,1
42,6,97677,13,15,2,10,0,4,1,18,1,65,39,1
34,2,79974,9,13,4,10,1,4,0,19,0,30,39,0
17,4,353141,15,10,4,6,1,4,0,0,1,25,39,0
21,4,60436,11,9,4,14,1,4,1,16,1,40,39,0
30,4,365405,9,13,2,10,0,1,0,15,0,40,31,1
49,0,282526,11,9,4,0,1,4,0,6,1,59,39,1
54,4,403579,13,7,2,7,0,4,1,17,1,25,39,0
39,6,51192,11,9,0,12,1,4,0,0,1,56,39,0
34,4,69001,11,9,5,3,4,4,0,0,1,40,39,0
30,4,99709,11,9,4,1,4,4,0,0,1,45,39,0
33,4,205286,15,12,3,13,1,4,0,15101,0,45,39,0
40,2,204593,12,14,4,10,1,2,0,18,2,45,39,1
54,7,157849,15,10,2,1,0,4,1,14,1,40,39,0
29,4,174528,15,10,3,12,1,4,0,5,1,56,2,0
45,4,225291,8,11,2,3,0,4,1,1,1,45,39,1
23,4,159433,9,13,4,7,2,4,1,0,1,40,39,0
37,2,123506,11,9,4,12,4,0,0,32,0,51,39,0
26,4,179137,15,10,2,10,0,2,1,8,1,36,39,0
19,4,158212,11,9,0,8,3,4,0,37,1,40,39,0
22,4,106186,15,4,4,7,3,3,1,0,0,40,39,0
39,7,228789,15,10,0,10,5,2,0,22,1,63,39,1
41,4,207751,12,14,6,4,1,4,0,0,1,45,39,1
31,7,76255,11,9,2,8,3,0,0,23,0,59,39,0
61,2,247702,9,13,2,4,0,4,1,14681,2,51,39,1
56,2,186863,9,13,2,12,0,4,1,1,1,56,39,1
40,2,135272,11,9,2,1,5,4,0,4029,1,62,39,1
51,7,173300,15,6,4,8,1,4,0,14,0,25,39,0
31,4,31470,11,9,4,1,3,0,1,2,0,40,39,0
22,6,105316,7,12,4,5,1,4,0,5,0,55,39,0
19,4,190120,9,13,4,1,1,4,1,8,0,73,39,0
31,4,306898,11,9,0,14,1,4,1,15,1,40,39,0
49,5,93683,11,9,0,12,1,4,1,19,1,61,39,0
19,4,379266,11,9,4,14,3,4,1,30,1,40,39,0
56,0,365568,7,6,2,1,0,4,1,24,0,15,39,0
24,5,216748,11,9,6,12,1,4,1,23,2,60,39,0
61,0,168088,15,10,6,1,1,2,0,24,0,37,39,0
51,6,303424,12,13,2,3,0,4,1,40,0,40,39,1
34,1,138240,15,10,0,1,4,2,0,0,0,67,39,0
19,4,80492,11,9,4,7,3,4,1,12,0,47,39,0
26,4,189731,12,15,2,10,0,4,1,57,1,40,9,1
20,4,181132,11,9,4,1,1,2,0,7,1,40,39,0
55,6,189519,13,15,2,14,0,4,1,21,0,40,39,1
54,7,360927,15,10,4,0,4,4,0,0,0,36,39,0
52,0,150222,5,4,2,7,0,3,0,0,0,36,26,0
44,7,76192,11,9,1,4,5,4,0,29,1,58,39,0
31,4,342492,9,13,4,10,4,3,0,47,0,40,39,0
23,6,707308,15,10,2,12,0,4,1,0,0,38,39,0
39,7,301277,12,14,2,10,0,4,0,7843,1,52,39,1
39,4,315099,11,9,2,14,0,2,1,17,1,40,39,0
33,4,142309,9,14,4,12,2,4,1,16,1,45,37,0
20,4,127400,5,3,4,7,2,4,1,0,0,15,26,0
20,4,290223,1,12,4,6,3,4,1,8,1,40,39,0
37,4,116818,9,13,2,10,0,4,1,51,0,40,39,0
25,4,147284,11,9,2,14,0,4,1,0,1,40,39,0
29,6,129936,15,10,2,12,0,4,1,0,1852,63,39,0
39,4,113829,11,9,2,10,0,4,1,3636,1,45,39,0
51,4,178286,11,9,2,10,0,1,1,13,1,60,39,0
19,4,222124,15,10,4,1,3,2,1,0,1,40,39,0
39,2,104773,11,9,2,1,3,4,0,7,0,40,39,0
35,6,31663,9,13,4,12,3,0,1,7,0,62,39,0
52,1,97632,11,9,0,1,1,4,1,20,1,40,39,0
43,0,399562,1,7,4,1,3,4,0,13,1,21,39,0
47,4,116154,15,10,4,7,1,4,0,23,0,40,39,0
17,3,418248,15,10,4,0,3,4,1,0,1,40,39,0
37,4,148779,9,13,4,10,3,4,0,23,0,37,39,0
34,4,204851,15,10,2,12,0,4,1,43,1,45,39,1
35,7,179849,11,9,5,1,1,4,1,12,1,43,39,0
20,0,197436,7,12,4,0,3,4,1,7,1,12,39,0
27,4,124523,7,12,4,1,1,4,1,14,0,20,39,0
37,4,275840,15,10,2,10,0,4,1,28,1,45,39,1
20,0,102705,11,9,4,0,3,4,1,34,1,40,39,0
18,4,170885,11,9,4,7,3,3,1,17,1,40,9,0
26,4,273044,15,10,2,3,0,4,1,0,2,52,39,0
65,6,198251,9,13,2,7,0,4,1,23,1,68,39,1
32,4,214874,11,9,4,6,1,2,1,5,2,40,39,0
64,6,136197,5,3,6,4,1,4,0,4601,0,8,39,0
18,7,178822,9,13,4,10,3,4,1,35,2,16,39,0
25,4,94949,11,9,2,14,0,4,1,19,0,60,39,0
23,5,195623,11,9,2,10,0,4,1,22,0,61,39,0
25,4,124657,11,9,4,1,1,4,1,13,1,45,39,0
52,5,213404,12,13,0,4,0,4,0,15,0,50,39,1
61,4,60168,3,4,6,1,1,4,0,50,0,13,39,0
25,4,398009,9,13,2,3,0,4,1,0,2,50,39,1
59,4,570470,7,12,6,8,4,4,0,15,0,13,39,0
48,4,337585,11,9,6,12,1,4,0,11,0,60,39,0
48,4,160624,15,10,2,3,0,1,1,35,0,37,1,0
18,7,137427,15,10,4,6,1,2,0,19,1,40,39,0
49,4,119086,12,14,4,10,1,4,0,37,0,45,2,0
22,0,449655,15,10,3,0,2,3,0,0,0,25,10,0
36,4,266511,1,13,4,12,3,2,1,0,0,40,39,0
21,4,75683,11,9,4,6,3,2,1,22,0,40,39,0
33,4,37300,13,16,2,10,5,4,0,42,1,40,39,1
35,2,438860,12,15,2,10,0,4,1,20,1,45,39,1
40,6,360234,9,13,2,4,5,4,0,31,2,46,39,1
55,6,162643,11,9,2,12,0,4,1,7,0,58,39,0
40,4,203160,11,9,2,8,0,0,0,24,0,40,39,0
50,6,257997,15,10,2,12,0,4,1,13,1,50,39,0
53,1,381834,15,10,0,12,1,4,1,12,0,52,39,0
24,6,111709,9,13,2,3,0,4,1,0,1,64,39,0
35,4,102527,9,13,4,3,1,4,1,0,1,40,39,0
62,4,213556,5,4,6,8,4,4,0,4052,0,14,32,1
27,4,246777,11,9,2,1,0,1,1,5,1,63,36,0
31,0,200700,7,12,0,1,3,4,0,3138,0,40,39,0
37,4,191215,9,13,2,7,0,4,1,12,0,45,39,0
19,0,200475,1,7,4,1,4,4,0,11,0,25,39,0
21,4,232291,15,10,0,7,4,4,0,13,0,64,39,0
17,4,199041,1,7,4,8,3,4,1,10,0,10,39,0
24,4,88271,1,6,4,4,1,4,1,16,0,45,39,0
43,4,233285,15,10,2,13,0,4,1,7870,1,45,39,1
27,4,546842,15,10,2,1,0,4,1,3,0,15,39,0
50,4,118918,11,9,3,1,3,4,0,13,1,35,39,0
46,4,397831,15,10,0,7,4,4,0,38,1,40,10,0
30,4,120529,8,11,0,10,1,4,0,16,0,40,39,0
32,4,197753,11,14,3,10,1,4,1,20,0,40,11,0
30,2,155377,12,15,2,0,5,4,0,22,1,36,39,1
35,4,205575,8,11,2,12,0,4,1,35,1,45,39,1
25,4,143148,15,10,0,1,4,4,0,0,1,15,39,0
70,6,669878,15,10,2,7,0,4,1,3669,1,66,39,1
21,4,84867,11,9,4,3,1,4,1,0,1,40,39,0
28,2,202748,9,13,4,4,1,3,1,0,0,35,39,0
48,4,142406,15,10,0,8,1,2,0,18,0,17,32,0
48,4,150083,8,4,2,3,0,4,1,7,0,40,39,0
27,6,123291,7,14,4,4,1,4,0,21,0,62,39,0
28,2,123450,15,10,0,4,1,2,0,22,0,58,39,1
38,5,362700,15,10,2,5,0,4,1,4207,1,30,39,1
48,4,595719,9,13,5,1,1,4,0,7,1,58,39,0
28,4,41800,11,9,2,8,0,2,0,7,0,40,39,0
25,4,244575,15,10,2,3,0,3,1,3349,0,67,39,0
40,5,216918,12,14,2,4,0,4,1,18,1,50,39,1
18,4,124669,11,9,4,1,3,4,1,0,0,40,39,0
57,0,123837,11,9,2,3,0,4,1,21,0,40,39,0
51,6,105366,11,9,2,12,5,4,0,5,2,50,39,1
49,4,183378,15,10,4,1,4,4,0,0,0,40,39,0
41,4,199378,8,11,5,3,1,4,1,17,1,33,39,0
35,7,328999,15,10,2,10,5,1,0,2,1,40,39,0
42,7,193198,11,9,0,3,1,4,0,6,0,40,36,0
20,7,188227,7,12,0,1,1,2,0,0,0,36,39,0
21,4,124986,12,14,4,4,1,1,1,4,0,44,39,0
28,6,184611,11,9,2,3,0,4,1,0,0,64,39,0
25,7,237287,1,7,4,8,2,4,0,25,0,14,39,0
51,6,128178,11,9,2,1,5,4,0,7,1,53,39,0
42,6,248194,9,13,0,4,0,4,1,0,1,61,39,1
52,4,82815,9,13,2,10,5,1,1,3537,0,25,9,1
34,6,31398,11,9,0,12,1,4,0,19,1,40,39,0
28,2,201362,12,14,2,4,0,4,1,8,1,59,39,1
60,6,405423,9,13,3,1,1,4,0,19,1,57,39,0
59,5,262486,9,13,2,3,0,4,1,7881,1,69,39,1
50,7,190803,13,15,2,4,0,4,0,30,1,40,39,1
27,4,539310,15,10,2,7,0,4,1,11,0,40,39,1
38,4,175829,2,3,2,6,0,4,1,0,0,40,26,0
22,4,376842,15,10,4,12,3,4,1,5,0,50,39,0
37,4,171032,11,9,2,7,0,4,1,7,1,40,39,1
55,5,59879,12,13,2,4,0,4,1,12,0,60,39,1
26,4,304167,9,13,4,10,3,4,1,0,1,40,39,0
31,4,195911,11,9,0,12,1,4,1,0,1,40,39,0
46,4,156529,11,9,0,3,1,4,0,25,0,40,39,1
35,4,169926,9,13,4,4,1,4,1,22,0,40,39,1
49,4,405822,5,3,3,1,2,1,0,20,0,40,26,0
50,2,192366,15,10,2,12,2,4,1,5,0,25,39,0
23,4,204022,15,10,4,12,1,4,0,7,0,50,39,0
55,4,216997,8,11,0,3,0,4,1,18,1,40,39,1
18,4,37919,11,9,6,8,3,4,0,18,0,40,39,0
35,4,194585,9,13,4,12,1,4,0,15,1,59,39,0
47,0,121677,4,6,4,0,3,4,0,17,1,25,39,0
42,4,170213,5,3,4,8,2,4,0,7,0,59,9,0
31,7,391491,15,10,4,10,1,4,1,0,1,48,39,0
53,1,131334,11,4,2,1,5,4,1,23,1,40,31,1
32,4,493676,9,13,4,7,1,1,1,8,3,40,39,1
45,4,168927,9,13,0,4,1,4,1,0,0,56,39,1
57,8,231973,15,10,2,4,5,4,0,3,0,21,39,0
20,0,183009,15,10,4,0,3,4,1,28,0,16,39,0
65,4,90743,5,4,2,7,0,1,1,30,0,40,26,0
33,4,199367,15,10,0,12,1,4,0,0,2,45,39,0
37,4,215000,11,9,3,14,1,4,1,19,0,58,10,0
48,2,217606,9,13,2,10,0,4,0,4027,1,40,39,0
41,4,296079,9,13,2,7,0,4,1,0,1,40,39,1
17,4,79151,1,9,4,8,3,1,1,24,1,15,26,0
19,4,320980,7,12,4,1,1,4,0,11,0,17,39,0
52,5,155547,12,14,6,12,4,4,0,15365,0,44,39,1
32,4,182984,11,9,4,12,1,0,1,13,0,40,39,1
32,4,200338,13,10,2,7,0,4,1,27,1,40,39,1
21,0,379229,1,7,2,0,3,4,1,0,0,20,39,0
43,4,45164,15,14,2,10,0,4,1,18,1,60,39,1
27,4,127906,11,9,0,1,1,4,0,10,1,55,39,0
50,4,134389,11,9,6,1,1,4,0,35,0,59,39,0
20,3,176177,15,10,4,3,1,4,1,0,1,59,39,1
30,0,77211,9,13,2,1,5,1,1,14,1,40,22,0
24,4,67290,9,13,4,4,1,4,1,7827,0,50,39,0
40,4,109189,8,9,1,1,5,4,0,25,0,25,39,0
54,6,121954,12,13,0,4,1,4,1,12,0,62,2,0
50,4,148749,9,13,2,3,5,4,0,16,1,20,39,1
51,2,183489,12,14,2,10,0,4,1,15589,1,59,39,1
20,5,145226,11,9,2,12,0,4,1,20,1,62,39,0
33,4,316139,9,13,3,1,1,4,0,0,0,40,39,0
50,2,370508,15,10,2,4,0,4,1,30,1,40,39,1
22,0,231470,15,10,2,0,5,1,0,0,1,15,2,0
37,7,208809,9,13,0,10,1,4,0,10,0,25,39,0
39,4,108239,15,10,0,4,4,4,1,15,1,60,39,0
55,2,405001,9,13,0,1,3,4,0,2,1,40,39,0
35,2,213811,15,10,2,10,0,2,0,7653,0,36,39,0
47,4,195320,15,10,0,8,1,4,0,0,1,55,39,0
22,4,103872,11,9,1,8,2,4,0,27,0,59,31,0
48,4,209227,8,12,5,12,1,4,1,36,1,40,39,1
23,4,252671,15,10,0,0,4,2,0,14,1,15,39,0
23,7,97997,11,9,5,13,1,4,0,0,0,40,39,0
49,4,405734,15,10,2,12,0,4,1,35,1,36,39,0
44,4,145747,11,13,2,8,5,4,0,2,0,30,39,0
27,7,116175,11,9,4,10,1,4,1,25,1,40,39,0
36,2,176431,8,11,0,12,1,4,0,12,1,40,39,0
22,0,694679,15,10,2,1,0,4,1,0,2,13,39,1
51,4,288874,5,3,2,6,0,4,1,12,0,11,11,0
50,4,138332,15,10,3,7,1,4,0,0,1,57,26,0
31,4,249257,8,11,2,10,0,4,1,7921,1,40,39,1
20,4,135083,5,4,3,8,2,2,0,8,1,61,1,0
17,4,161692,11,9,4,8,3,2,1,23,0,40,2,0
26,4,195420,9,13,4,12,3,4,1,0,1,40,39,0
49,4,120547,5,3,4,12,1,4,1,3,0,50,39,0
19,4,167542,15,10,0,12,3,4,0,7,1,14,39,0
38,7,233761,9,13,4,10,1,4,0,21,1,40,2,0
39,2,159131,9,13,1,4,5,3,0,16,1,45,39,1
43,2,228706,15,10,2,10,0,2,1,6,1,40,39,0
56,7,105586,11,9,2,1,5,4,0,26,0,24,39,0
20,6,106811,11,9,3,8,2,4,1,8,1,40,39,0
45,1,208162,11,9,0,7,4,4,1,13,1,40,39,0
27,4,273418,1,9,2,14,0,4,1,14,0,50,39,1
43,4,252620,15,10,2,10,0,4,1,25,0,47,39,0
38,3,190376,12,14,0,9,0,2,1,15,0,50,39,0
22,2,201209,11,9,2,1,0,4,1,0,1,40,39,0
30,6,334173,9,13,2,12,0,4,1,0,0,45,39,0
52,2,307536,12,14,2,10,0,4,1,5,1,36,39,1
39,1,176698,11,9,2,1,1,4,1,15,1,40,39,0
33,2,166687,12,14,2,10,0,4,1,4365,0,40,39,1
44,4,86873,15,10,2,12,5,2,0,15352,1,37,39,1
66,4,123973,11,9,2,8,5,4,0,48,0,24,39,0
36,4,193824,15,10,0,12,4,4,0,3261,1,14,39,0
30,6,125078,15,10,6,10,1,4,0,21,1825,15,39,0
44,0,156142,11,9,4,0,1,2,0,28,1,40,39,0
38,6,92353,9,13,0,4,1,4,0,5,0,54,39,1
44,3,157892,15,10,2,3,0,4,1,3,0,51,39,0
26,6,342826,15,10,4,13,1,4,1,26,0,20,39,1
59,4,156104,11,9,2,8,0,3,1,0,0,25,39,0
31,2,174239,9,13,2,4,0,4,1,36,0,59,39,1
20,4,156939,1,6,4,12,3,4,0,40,1,25,39,0
28,4,118245,11,9,2,14,0,4,1,12,0,40,39,0
55,4,168112,11,9,2,12,0,4,1,14,0,45,39,1
62,0,218306,9,4,2,0,0,4,1,0,0,40,39,0
62,6,402897,12,14,2,10,0,4,1,24,2,40,39,1
57,6,360225,13,16,2,3,0,4,1,8087,1,60,39,1
34,1,105773,11,9,2,13,0,4,1,0,2,50,39,1
60,2,202122,11,9,2,10,5,4,0,17,3,35,39,1
18,4,167128,11,9,4,14,3,4,1,6,0,14,39,0
18,4,203318,11,9,4,7,3,3,1,5,1,40,39,0
19,4,203079,11,9,2,3,3,4,1,1,1,40,39,0
24,4,257986,11,13,4,3,3,4,1,36,0,31,39,0
19,6,280147,11,9,4,14,1,4,1,0,1,59,39,0
34,4,152360,7,9,4,7,1,2,1,21,2212,40,39,0
21,7,115900,11,9,0,8,1,4,0,19,1849,30,39,0
32,2,288303,5,15,2,11,0,2,0,0,1,40,39,0
40,4,221121,12,14,0,10,1,4,0,1,1,48,39,1
53,4,193384,1,6,2,10,5,4,0,3352,0,12,39,0
34,1,95558,8,11,2,3,0,4,1,26,1,61,39,0
55,2,350181,12,14,0,10,4,4,0,9,1,40,39,1
21,4,197504,1,7,6,8,2,2,0,20,0,25,26,0
34,4,202508,11,9,2,8,5,2,0,5,1,49,39,0
31,7,190193,15,10,4,10,4,2,0,0,0,56,39,0
30,4,245974,11,9,3,7,4,4,1,27,0,66,26,0
32,4,97229,11,9,2,10,0,4,1,35,1,61,39,1
60,6,84233,9,13,0,12,1,4,0,13,1,66,39,0
19,4,200409,11,7,4,7,3,3,1,0,0,40,39,0
50,6,229140,12,14,2,10,0,4,1,7798,2,45,39,1
22,4,190120,9,13,4,7,0,4,1,14,0,40,39,0
48,4,212033,15,10,6,8,4,4,0,30,0,40,39,0
57,6,155742,9,7,2,7,5,4,0,15189,0,13,39,1
21,4,164923,11,9,3,8,3,4,1,9,0,50,39,0
42,0,372605,9,16,2,10,0,4,1,21,0,55,22,1
65,1,263089,12,15,2,1,0,4,1,3373,1,54,39,1
28,4,268704,3,9,2,7,4,4,0,33,0,40,36,0
39,4,91733,9,13,2,3,0,4,1,7,0,58,39,1
50,5,215532,11,9,2,13,0,4,1,38,1,69,39,1
28,4,113146,11,9,4,14,0,4,1,0,0,59,39,0
22,2,135744,7,12,2,1,0,4,0,8052,2,40,39,1
40,4,75893,11,9,6,1,3,4,0,16,0,11,39,0
51,4,110646,9,13,2,12,0,4,1,15191,1,45,39,1
20,4,65304,11,9,4,8,3,4,0,31,0,40,39,0
33,4,248007,9,13,3,7,4,4,0,3,1,40,26,0
41,4,290722,4,4,2,7,5,1,0,39,0,13,20,0
34,4,199475,12,15,2,10,0,4,1,14,0,50,39,1
21,4,205608,7,9,0,1,3,3,0,24,0,40,39,0
24,0,101920,6,14,2,10,0,1,1,20,0,40,39,1
49,6,231208,11,9,2,12,0,4,1,0,0,40,39,0
49,6,336352,12,16,2,10,0,2,1,15193,1,40,39,1
47,4,339066,15,10,2,3,0,3,1,37,1,45,39,1
60,8,159806,15,10,2,0,0,4,1,10,0,18,39,0
48,4,122514,13,14,2,4,0,1,1,25,1,45,39,1
43,0,168934,15,10,2,0,0,4,1,0,0,13,39,0
19,4,608212,15,10,2,7,0,2,1,0,1,15,39,0
22,4,220520,9,13,2,3,0,4,1,0,2,58,39,1
49,6,104784,11,9,4,1,3,4,1,23,1,45,39,0
34,4,123358,11,9,2,14,0,4,1,11,1,56,39,1
62,6,89737,11,9,3,4,1,4,0,0,0,59,39,0
60,6,103981,9,13,0,10,4,4,0,20,1,59,39,0
55,4,149027,11,9,6,1,1,4,0,0,1,50,39,0
37,4,581446,15,10,4,12,1,4,0,28,1,45,39,0
27,0,304938,15,10,2,0,0,4,1,25,0,13,39,1
37,4,193553,11,9,4,7,2,4,1,40,1,40,39,0
60,4,84800,11,9,3,3,1,4,0,0,1,64,39,1
45,4,293614,8,10,0,10,1,2,0,6,0,40,39,0
50,2,155964,15,10,2,1,0,4,1,0,0,40,39,1
41,0,208485,5,4,0,0,4,4,1,10,0,40,39,0
40,4,123283,11,9,4,12,1,1,1,17,0,40,39,0
37,4,390292,9,13,2,13,0,4,1,16,1,40,39,1
37,4,112080,11,9,4,3,0,4,1,8,0,40,39,0
21,4,145655,1,7,4,8,3,1,1,12,1,12,39,0
42,4,142243,8,11,0,7,4,2,0,18,0,40,39,0
41,4,115687,5,4,2,7,0,4,1,28,1,36,39,0
17,6,159787,11,9,0,12,1,4,1,7,2,60,39,0
18,4,183474,11,9,4,12,3,1,1,28,0,59,1,0
19,4,224574,15,10,4,12,1,4,0,0,0,13,39,0
53,7,80632,11,9,6,1,4,4,0,14,0,55,37,1
30,4,110574,11,9,0,1,4,4,0,16,0,49,39,0
19,3,235766,15,10,4,8,3,0,1,11,0,36,39,0
35,4,117454,11,9,2,14,0,4,1,26,0,40,39,0
46,4,240331,1,4,4,0,4,4,0,0,0,25,39,0
39,6,113060,9,13,0,4,1,4,1,14519,0,51,39,1
23,4,146624,1,6,2,14,0,4,1,4,1,40,39,0
41,5,195536,15,4,2,8,0,4,1,26,2,13,39,0
24,1,160596,9,13,0,10,5,0,0,34,1,50,39,0
56,6,200288,11,9,2,1,0,4,1,0,1,60,39,0
41,4,166615,15,10,4,12,1,2,1,2,1,77,39,0
42,4,307150,12,15,2,12,0,4,1,7695,2,54,39,1
40,4,270984,11,9,5,12,4,2,0,26,1,45,39,0
17,4,168250,11,9,4,1,3,4,0,24,0,58,39,0
48,4,198407,11,9,5,12,4,4,1,16,0,40,39,0
18,0,179436,1,7,5,1,3,4,0,0,1,40,39,0
20,4,305934,1,6,4,12,2,4,1,0,1,21,39,0
25,4,125319,15,10,4,7,3,2,1,9,0,40,1,0
21,4,107335,11,9,4,12,1,4,1,22,0,59,39,0
19,4,79037,15,10,4,8,1,4,0,17,1,25,2,0
54,0,137934,1,6,4,0,3,2,0,22,0,40,39,0
35,4,404629,13,15,2,7,0,4,1,23,1,40,39,1
53,4,184345,12,11,0,10,1,4,0,0,0,54,39,0
17,4,157175,11,9,4,1,3,4,1,36,0,40,39,0
44,6,127287,9,13,2,13,0,4,1,1,1,40,39,1
22,5,378293,15,10,2,4,5,4,1,9,2,45,39,1
22,4,138265,11,9,4,1,3,4,1,19,0,40,39,0
25,1,132736,15,10,0,0,1,4,0,0,1,40,39,0
21,2,334101,11,9,4,10,3,4,0,32,0,40,39,0
33,4,124970,1,4,2,7,0,4,1,0,0,40,26,0
31,4,205875,15,10,5,3,4,4,0,19,1,36,39,0
54,4,190409,11,9,4,4,1,4,0,15182,1,66,39,0
38,4,173247,15,10,0,4,1,4,0,0,1,73,39,0
27,4,180588,7,12,4,3,1,4,1,20,0,68,39,0
21,4,182158,9,13,4,10,1,4,1,21,2,40,39,0
25,2,156672,11,9,2,10,0,4,0,22,1,60,39,1
24,6,174537,9,13,2,4,0,4,1,34,1,50,39,0
36,2,311730,11,9,0,8,4,4,0,24,0,40,39,0
29,4,196437,12,15,2,7,0,4,1,15428,1,40,39,1
41,2,265014,8,14,0,4,1,4,0,0,0,45,39,0
30,2,134154,12,14,2,4,0,4,1,25,2,45,39,1
34,6,195428,11,9,4,4,1,4,1,28,1,43,39,0
21,4,200346,12,14,2,3,0,4,1,4284,0,49,39,0
20,7,193376,11,9,0,12,1,4,1,0,1,45,39,0
20,4,165027,9,13,4,12,1,4,0,36,1,45,39,0
37,4,326815,11,9,2,3,0,4,1,1,1,40,39,1
21,4,246099,11,9,2,12,0,4,1,0,0,40,39,0
31,4,265131,9,13,2,10,0,4,1,14,1,60,39,1
22,0,116090,11,12,4,1,3,4,1,13,1,40,39,0
21,7,303456,3,10,4,10,3,1,1,6,1776,40,21,0
27,6,198561,15,10,2,13,0,4,1,14,1,40,39,0
58,6,124192,5,4,6,1,1,4,0,29,1,30,39,0
56,4,177542,11,9,2,3,0,4,1,4162,1,59,39,1
44,4,443115,11,9,2,3,0,4,1,0,1,40,39,0
22,4,226013,15,10,4,6,3,4,1,21,0,21,39,0
69,8,141625,9,13,2,10,5,2,1,14574,1,16,39,1
45,4,139496,15,10,2,8,5,2,0,32,1,36,39,0
22,4,236412,11,9,3,7,2,4,0,15,1,40,31,0
42,4,118144,15,10,2,0,3,4,1,18,0,40,39,0
23,4,393429,15,10,4,3,1,4,1,0,0,14,39,0
50,0,400337,15,10,0,0,1,4,0,0,0,17,1,0
51,4,203351,12,10,2,7,0,4,1,32,0,45,39,1
47,4,198060,11,9,2,7,5,4,0,36,1,40,39,0
48,2,245866,15,10,0,4,1,4,1,0,0,70,39,0
47,2,357990,9,4,4,10,1,4,0,18,0,40,39,0
56,1,87875,11,9,3,14,2,4,1,10,0,40,39,0
17,4,127073,11,9,4,14,2,4,1,25,0,31,39,0
22,6,197895,1,7,4,8,3,4,1,14,0,13,39,0
55,7,63978,9,13,6,4,1,4,0,0,0,40,39,0
26,4,193997,11,9,4,1,3,3,1,0,0,40,36,0
46,7,32938,9,13,0,1,1,4,0,30,0,64,39,0
37,4,145067,8,13,5,4,4,4,1,42,1,40,39,1
62,4,188308,15,10,6,12,1,4,0,32,1,36,39,0
54,6,295721,11,9,6,7,4,4,0,32,0,40,39,0
51,4,107738,5,9,3,7,4,3,0,0,0,51,39,0
55,4,148013,11,9,3,7,1,4,1,24,1,40,2,0
20,4,184413,15,10,4,12,1,4,1,0,0,10,39,0
39,2,305667,9,7,4,10,0,4,1,0,0,30,39,0
44,4,390604,8,11,2,3,0,4,1,20,0,40,39,1
30,2,266618,5,4,0,6,4,4,0,0,0,40,26,0
59,0,278773,5,4,2,7,0,4,1,0,0,40,39,0
35,4,430496,13,16,2,10,0,4,1,23,1,40,39,1
21,4,109680,9,13,4,1,1,4,0,0,1,25,39,0
37,2,584831,9,13,2,13,0,4,1,0,0,40,39,0
24,2,124247,15,10,4,12,1,4,1,0,1,31,39,0
56,6,144378,12,14,6,12,4,4,0,25,2186,50,39,1
