age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
59,6,0,0,0,114,1,0,0,28,3,70,1,-1,0,3,0
44,7,1,0,0,-4,1,0,0,8,0,266,4,-1,0,3,0
67,10,2,2,0,1289,1,0,0,7,10,138,1,287,2,2,1
42,0,2,2,0,5360,1,0,1,17,9,41,3,183,5,1,0
23,0,2,1,0,-138,1,0,0,30,0,152,2,-1,0,3,0
38,7,0,1,0,-390,1,0,0,8,0,360,2,187,3,2,1
39,4,2,2,1,-116,0,0,2,4,6,74,3,0,0,3,0
25,6,2,1,0,52,0,0,1,7,10,88,2,-1,0,3,0
28,7,2,3,0,-197,0,0,0,28,0,1398,2,178,1,0,1
32,9,0,1,0,718,1,0,0,5,1,124,3,170,5,3,0
25,0,2,1,0,39,1,0,0,8,5,309,2,-1,0,3,0
55,4,1,0,0,51,1,0,1,19,8,80,3,-1,0,3,0
37,9,1,1,0,486,1,0,2,22,8,139,3,-1,0,3,0
60,9,1,1,0,82,0,0,0,4,1,189,3,-1,0,3,0
33,1,2,3,0,1586,1,0,2,15,8,27,3,-1,0,3,0
30,4,2,2,0,36,0,1,0,17,9,187,2,-1,0,3,0
38,1,1,1,0,233,1,0,2,10,8,1037,3,-1,0,3,0
30,1,2,1,0,204,1,0,0,7,5,575,2,-1,0,3,1
32,6,2,2,0,6972,0,1,1,6,0,384,1,112,2,2,1
37,0,1,1,0,768,1,0,0,2,0,86,3,-1,0,3,0
39,7,0,0,0,620,1,0,2,14,8,110,1,-1,0,3,0
42,7,1,3,0,391,1,1,0,5,0,331,1,175,0,3,0
61,4,2,2,0,-78,0,0,1,14,5,336,1,-1,0,3,0
45,9,0,1,0,130,0,1,0,5,3,87,1,-1,0,3,0
58,5,0,0,0,-376,0,0,2,2,8,167,1,0,0,3,0
37,2,1,1,0,2398,0,0,1,21,8,359,1,105,1,2,1
47,0,1,0,0,243,1,0,0,19,0,638,5,-1,0,3,0
29,9,0,0,0,-146,1,0,0,7,8,344,2,353,1,0,0
29,6,2,2,0,-48,1,1,2,26,8,104,3,-1,0,3,0
48,7,1,2,0,1,0,0,0,22,1,145,6,-1,0,3,0
27,6,2,1,0,-219,0,0,1,30,5,317,2,-1,0,3,0
34,4,0,2,0,-83,0,0,0,15,1,62,2,-1,0,3,0
61,7,1,1,0,4412,0,0,0,16,9,627,2,175,2,0,1
35,4,2,2,0,284,0,0,2,3,5,175,1,-1,0,3,1
33,4,1,3,0,189,1,0,0,14,8,191,2,-1,0,3,0
38,9,2,2,0,691,0,1,0,20,0,45,4,164,3,0,0
59,4,0,2,0,-299,0,0,1,21,5,69,2,-1,0,3,0
45,0,2,1,0,3633,0,0,0,19,5,274,1,-1,0,3,1
44,7,1,1,1,-503,1,1,0,22,1,335,8,0,0,3,0
35,9,2,1,0,161,0,0,0,2,3,404,2,-1,0,3,0
42,4,1,0,0,61,1,1,0,9,8,110,2,-1,0,3,0
59,0,1,0,0,107,0,0,2,9,8,352,3,-1,0,3,0
83,9,1,1,0,476,1,0,0,16,1,952,2,194,2,0,1
46,4,1,2,0,138,1,0,0,20,0,315,1,-1,0,3,1
34,9,0,2,0,86,1,0,2,15,8,71,2,-1,0,3,0
44,4,1,1,0,97,0,0,0,8,1,86,7,0,0,3,0
30,7,1,3,0,-51,1,0,0,6,8,181,1,-1,0,3,0
43,6,1,2,0,2032,1,0,2,14,6,108,3,-1,0,3,0
40,7,1,1,0,593,1,0,0,6,3,167,3,-1,0,3,0
27,1,1,1,0,364,1,0,0,31,0,397,1,-1,0,3,0
23,7,2,1,0,-60,1,0,0,30,5,187,2,-1,0,3,0
33,1,2,1,0,116,1,0,0,4,5,168,1,-1,0,3,0
58,0,1,1,0,342,1,1,2,17,6,1436,3,0,0,3,1
41,2,2,1,1,-469,1,1,0,19,5,65,2,-1,0,3,0
39,7,1,1,0,1400,1,0,0,26,8,143,3,22,2,0,0
24,10,2,1,0,-28,0,0,0,8,5,165,1,-1,0,3,0
36,1,1,1,0,354,1,0,2,13,8,131,3,-1,0,3,0
37,10,2,1,0,75,0,0,0,8,1,83,2,-1,0,3,0
29,9,2,2,0,-16,1,0,0,17,8,173,3,-1,0,3,0
28,0,2,1,0,-33,1,0,2,6,6,514,3,0,0,3,0
50,4,1,0,0,898,1,0,2,19,8,380,1,-1,0,3,0
29,9,2,1,0,-29,1,0,1,10,8,121,2,362,2,0,0
36,6,0,2,0,2202,1,0,0,17,9,192,3,-1,0,3,0
31,0,2,1,1,-1583,0,0,2,6,6,343,2,-1,0,3,0
43,6,0,2,1,-71,0,1,0,21,5,104,1,0,0,3,0
66,0,1,1,0,-34,1,0,0,20,1,195,1,190,2,0,1
58,7,1,1,0,608,1,0,2,7,6,88,1,-1,0,3,0
38,0,2,1,0,1042,0,0,0,13,5,266,2,-1,0,3,0
58,0,1,1,0,392,0,0,0,7,1,211,1,-1,0,3,0
32,4,1,2,0,109,1,0,0,9,0,353,1,277,3,0,1
36,4,1,0,0,256,1,0,0,9,0,290,2,349,2,0,0
20,1,2,1,0,-327,1,0,0,7,5,419,2,-1,0,3,0
42,1,2,1,0,-24,1,0,2,4,6,356,1,0,0,3,0
37,1,1,1,0,-81,1,0,2,21,8,73,3,-1,0,3,0
56,9,1,2,0,719,1,1,2,21,1,63,3,-1,0,3,0
43,1,0,0,0,37,0,0,2,7,6,73,1,0,0,3,0
61,4,1,2,0,3180,0,0,0,16,1,136,1,0,0,3,0
33,9,0,1,0,293,1,1,2,18,6,95,5,-1,0,3,0
47,7,0,1,0,-388,1,0,0,15,8,114,1,-1,0,3,0
49,9,1,1,0,4059,0,0,0,21,0,604,3,0,0,3,1
59,4,1,2,0,1360,0,0,1,27,0,115,2,165,2,1,1
33,4,2,2,0,-17,0,0,0,16,5,216,10,-1,0,3,0
32,1,1,1,0,101,1,1,0,6,5,674,2,-1,0,3,0
24,8,2,3,0,-270,1,0,2,11,8,419,1,363,2,0,0
45,4,1,2,0,27,1,0,0,20,1,84,3,-1,0,3,0
42,1,0,0,0,620,1,0,2,16,8,371,4,-1,0,3,0
34,7,0,1,0,-235,1,0,2,3,6,488,1,-1,0,3,0
23,1,1,0,0,197,1,0,0,11,0,395,1,-1,0,3,0
41,7,2,1,0,-32,1,0,2,20,6,449,5,-1,0,3,0
34,9,0,1,0,3126,1,0,0,20,0,171,2,265,2,1,0
40,9,1,1,0,378,1,0,0,18,6,1040,3,-1,0,3,1
30,0,0,1,0,710,1,0,2,7,8,145,2,-1,0,3,0
47,4,0,2,0,-73,0,0,0,17,1,156,1,-1,0,3,1
45,1,1,1,0,500,1,1,0,5,0,162,2,283,2,1,1
58,1,1,0,0,380,1,1,0,7,0,192,2,-1,0,3,0
30,0,2,1,0,561,1,0,2,21,8,441,2,-1,0,3,0
38,10,1,3,0,768,1,0,0,17,10,188,3,169,1,2,1
46,7,0,1,0,568,0,0,1,19,5,124,3,-1,0,3,0
44,7,0,1,0,482,0,1,0,7,5,899,2,-1,0,3,0
34,6,2,2,0,-162,1,1,2,27,8,115,2,-1,0,3,0
47,9,0,1,0,-414,0,1,0,27,8,522,3,-1,0,3,1
41,0,0,1,0,-44,1,0,0,14,8,335,2,-1,0,3,0
40,1,1,0,0,35,1,0,2,17,8,176,1,0,0,3,0
39,6,2,2,0,-95,0,0,2,17,6,91,1,-1,0,3,0
57,7,1,1,0,79,1,0,2,14,8,79,1,-1,2,0,0
32,0,2,2,0,2645,0,0,2,17,6,379,1,106,3,2,1
28,7,2,1,0,956,1,0,1,2,0,94,2,-1,0,3,0
31,6,2,2,0,-673,1,0,0,13,8,323,1,346,3,0,0
37,1,1,1,0,380,1,0,0,6,8,156,3,-1,0,3,0
61,5,0,0,0,-72,0,0,2,5,6,113,1,0,0,3,0
33,2,0,2,0,1886,1,0,0,21,6,220,3,-1,0,3,0
48,1,1,0,0,-80,1,0,2,20,6,632,3,-1,0,3,0
32,9,2,1,0,115,1,0,2,2,6,241,3,-1,0,3,1
56,0,0,1,0,-44,0,1,2,5,6,135,3,0,0,3,0
43,9,0,1,0,7,0,0,2,4,6,68,1,-1,0,3,0
62,4,1,2,0,1239,1,0,2,8,8,432,2,-1,0,3,0
32,7,0,2,0,-303,1,1,0,20,5,1169,3,-1,0,3,0
53,4,2,3,0,103,0,0,1,28,10,240,8,-1,0,3,0
43,9,2,1,0,177,1,0,2,26,8,396,2,-1,0,3,0
39,1,0,0,0,33,1,0,2,5,5,69,3,0,0,3,0
62,4,0,2,0,1974,0,0,0,4,1,1336,2,0,0,3,1
40,7,1,1,1,-87,1,0,0,8,5,75,1,-1,0,3,0
47,9,1,1,0,421,0,0,2,2,6,19,3,0,0,3,0
59,9,1,1,0,906,1,0,0,28,0,31,7,-1,0,3,0
38,7,1,1,0,2209,1,0,0,18,1,558,1,-1,0,3,1
43,4,1,0,0,25,1,1,0,13,0,114,5,-1,0,3,0
58,1,0,0,0,277,0,0,1,20,8,272,4,-1,0,3,0
34,8,2,1,0,1172,0,0,0,7,8,158,2,174,1,2,0
40,1,1,1,0,651,1,0,0,21,9,16,1,-1,0,3,0
35,4,2,2,0,3589,0,0,0,30,10,152,4,-1,0,3,1
48,6,1,2,0,107,0,0,0,21,9,192,1,0,0,3,0
40,4,2,2,0,-43,1,0,0,7,3,245,3,261,2,0,0
34,9,2,1,0,-99,1,0,2,16,6,153,2,-1,0,3,0
32,1,2,3,0,521,1,0,1,19,5,268,1,-1,0,3,0
32,6,2,1,0,1173,1,0,0,3,0,956,3,-1,0,3,1
30,7,0,1,1,449,1,0,0,30,1,82,2,-1,0,3,0
47,6,1,2,0,6260,0,0,0,18,0,525,1,177,2,2,1
31,0,1,1,0,159,1,0,0,17,8,239,2,-1,0,3,0
43,9,1,2,0,10,1,0,2,16,8,139,1,-1,0,3,0
33,4,1,2,0,-112,1,0,0,5,0,72,3,-1,0,3,0
30,7,2,1,0,819,1,0,0,14,8,370,2,-1,1,3,0
45,1,1,1,0,184,1,0,0,15,0,295,3,339,1,1,0
37,10,2,2,0,1814,0,0,0,19,1,308,2,-1,0,3,0
59,5,1,1,0,5765,1,0,0,4,8,176,3,106,3,0,0
46,9,1,1,0,-34,0,0,2,19,9,111,1,-1,0,3,0
42,6,0,2,0,41,1,0,0,6,1,47,3,268,10,1,0
35,0,2,2,0,733,0,0,2,4,5,117,2,-1,0,3,0
41,1,2,3,0,1133,1,0,1,13,0,293,1,-1,0,3,0
47,4,1,2,0,809,0,1,0,5,1,79,5,-1,0,3,0
31,6,2,2,0,735,1,0,0,23,1,109,2,-1,0,3,0
63,4,1,2,0,112,0,0,0,27,5,240,2,0,0,3,0
55,4,0,2,0,88,0,1,2,22,1,242,2,0,0,3,0
56,10,2,1,0,-12,0,0,0,5,1,37,1,-1,0,3,0
42,9,1,1,0,-47,1,0,2,7,6,287,2,-1,0,3,0
51,2,1,0,0,218,1,1,0,17,9,90,5,281,5,0,0
49,7,1,1,0,3295,0,0,0,18,9,212,1,99,5,2,0
42,7,2,1,0,1017,1,0,0,12,8,43,2,358,2,0,0
25,7,1,1,0,691,1,0,0,7,0,532,1,-1,0,3,0
58,5,1,1,0,523,0,1,0,4,5,247,1,0,0,3,0
40,1,1,3,0,1172,1,0,2,7,6,613,3,-1,0,3,0
39,0,2,3,0,853,1,0,0,28,4,177,3,-1,0,3,0
48,6,1,0,0,95,1,0,0,7,3,52,1,-1,0,3,0
35,4,1,2,0,-80,1,1,2,7,0,231,1,-1,0,3,0
49,5,1,0,0,738,0,0,0,20,1,228,1,-1,0,3,1
47,0,1,2,0,64,0,0,0,7,3,58,1,-1,0,3,0
32,1,2,1,0,-141,1,0,2,11,8,369,5,-1,0,3,0
36,9,1,1,0,90,1,1,0,3,3,591,2,-1,0,3,0
59,1,1,0,0,671,1,0,0,6,0,288,3,185,8,1,0
60,5,1,0,0,-118,0,0,1,6,1,152,7,-1,0,3,0
46,0,1,1,0,130,0,0,0,6,1,198,1,-1,0,3,0
38,1,1,3,0,77,0,0,0,15,8,81,3,358,0,1,0
53,0,0,1,0,-43,0,0,1,11,1,200,2,-1,0,3,0
45,5,1,0,0,2128,1,0,0,12,1,708,4,-1,0,3,0
21,0,2,1,0,370,0,0,0,16,9,649,2,-1,0,3,0
40,1,0,1,0,113,1,1,2,2,6,56,20,-1,0,3,0
39,1,0,0,1,-2,1,0,0,29,5,116,7,-1,0,3,0
44,0,0,1,0,436,0,0,2,21,6,16,1,-1,0,3,0
61,5,0,1,0,6231,0,0,0,22,11,630,1,-1,0,2,1
52,7,1,0,0,828,1,0,0,20,8,483,3,-1,0,3,0
31,9,1,2,0,492,1,0,0,16,8,411,2,178,2,1,1
23,7,2,1,0,622,1,0,0,17,5,87,2,-1,0,3,0
35,10,2,1,0,837,0,0,0,4,3,262,2,-1,0,3,1
24,1,2,1,0,2,1,0,2,15,8,172,2,-1,0,3,0
29,6,2,2,0,8864,1,1,0,17,5,636,2,-1,0,3,0
87,5,0,0,0,10074,0,0,0,6,1,331,1,0,0,3,1
30,7,1,1,0,198,1,0,0,19,9,74,3,174,3,0,0
56,9,0,1,0,1090,1,0,0,14,5,767,8,-1,0,3,1
37,6,1,2,0,16017,1,0,0,28,9,463,1,170,0,3,0
26,9,2,2,0,285,0,0,0,27,8,76,2,107,2,2,1
55,9,1,1,0,8,1,0,0,23,1,75,2,-1,0,3,0
40,1,1,1,0,361,0,0,0,8,5,77,2,-1,0,3,0
32,1,1,1,0,158,1,0,0,17,0,77,3,339,2,0,0
59,2,1,2,0,1256,1,0,2,28,8,1260,2,100,5,2,1
32,9,2,1,0,-25,1,0,0,17,8,106,2,174,2,0,0
35,10,0,2,0,895,0,0,2,3,6,99,1,-1,0,3,0
38,2,0,2,0,287,1,1,2,11,8,473,2,-1,5,0,0
62,4,1,0,0,34,1,0,0,7,0,349,1,0,0,3,0
32,4,2,2,0,67,0,0,2,3,1,35,17,-1,0,3,0
58,4,0,1,0,-88,0,0,2,27,8,92,3,-1,0,3,0
63,4,0,1,0,-204,0,0,0,13,8,206,1,-1,0,0,0
43,9,0,1,0,203,1,0,2,20,6,59,3,-1,0,3,0
43,1,1,3,0,-21,1,0,0,8,8,45,6,177,3,0,0
29,9,2,1,0,761,1,0,2,29,5,189,2,-1,0,3,0
57,0,1,1,0,59,0,0,0,14,4,97,2,-1,0,3,0
42,7,1,1,0,133,1,0,2,6,8,435,3,-1,0,3,0
39,7,0,1,0,395,1,0,0,28,8,407,2,-1,0,3,0
38,6,1,2,0,-59,1,0,0,6,6,95,5,185,1,0,0
38,0,1,1,0,176,0,0,0,3,1,728,1,-1,0,3,0
51,6,1,2,0,675,0,0,0,27,1,221,2,173,2,0,0
48,9,1,3,0,34,1,1,2,8,6,317,3,-1,0,3,0
23,1,2,1,0,-234,1,0,0,8,8,139,2,342,2,0,0
40,2,2,2,0,76,1,1,1,7,6,146,2,-1,0,3,0
52,4,1,1,0,2178,0,0,1,21,1,62,8,-1,0,3,0
30,4,2,2,0,956,1,0,1,27,8,57,2,99,5,2,0
45,9,1,1,0,532,1,1,0,3,3,521,2,-1,0,3,1
32,9,2,1,0,106,1,0,2,10,8,118,4,-1,0,3,0
59,0,1,1,0,561,0,0,0,18,1,87,6,0,0,3,0
42,1,1,1,0,590,0,0,2,19,9,404,1,0,0,3,0
47,4,2,2,0,20,1,0,0,24,5,212,5,-1,0,3,0
43,9,2,1,0,207,1,0,2,5,6,129,1,0,0,3,0
41,4,2,2,0,4964,0,0,0,13,1,322,1,-1,0,3,1
36,7,1,1,0,-305,1,0,2,20,8,243,2,-1,0,3,0
30,4,2,2,0,2433,0,0,0,18,9,180,3,-1,0,3,1
56,7,1,0,0,-106,1,0,0,14,1,177,7,-1,0,3,0
24,10,2,1,0,1925,1,0,0,8,8,192,2,244,3,1,0
60,5,1,0,0,44,0,0,2,17,6,102,1,0,0,3,0
89,5,1,1,0,483,0,0,0,6,6,189,1,-1,0,3,0
44,7,1,1,0,370,1,0,0,6,5,360,1,-1,0,3,0
43,9,1,1,0,142,1,0,0,6,8,254,6,-1,0,3,0
23,9,2,3,0,853,1,0,0,29,8,322,2,373,1,0,1
39,9,1,1,0,46,1,0,0,20,9,148,1,280,2,0,0
80,5,0,0,0,181,0,0,2,18,3,311,1,0,0,3,0
44,1,2,0,0,-56,1,0,2,20,6,104,1,-1,0,3,0
30,1,1,1,1,-784,1,0,2,8,8,204,1,-1,0,3,0
32,1,1,0,0,18700,1,0,0,18,9,207,1,-1,0,3,0
42,9,2,1,0,572,1,0,0,30,8,72,3,349,3,1,0
46,7,2,0,0,11,0,0,1,17,6,83,5,0,0,3,0
38,9,2,1,0,182,0,0,0,3,1,328,2,0,0,3,0
37,7,0,1,0,-112,1,0,0,5,1,80,19,-1,0,3,0
30,6,2,1,0,4090,0,0,0,4,3,26,3,-1,0,3,0
30,9,2,2,0,196,1,0,0,11,8,383,2,-1,0,3,0
50,7,0,1,1,-179,0,0,0,7,5,218,2,-1,0,3,0
44,9,1,1,0,213,1,0,0,23,9,262,2,166,4,1,0
40,0,2,1,0,-45,1,0,2,21,6,108,3,-1,0,3,0
58,1,1,0,0,-101,0,0,0,14,5,500,1,-1,0,3,0
50,4,0,2,0,-11,1,0,0,6,1,1684,3,0,0,3,0
31,0,0,1,0,-173,0,0,2,6,6,60,3,-1,0,3,0
54,9,0,1,0,215,1,0,2,17,6,14,5,-1,0,3,0
28,1,2,1,0,625,1,0,0,19,8,258,2,352,2,0,0
45,9,2,2,0,5339,1,0,1,21,9,207,2,179,4,0,0
36,4,2,1,0,97,1,0,2,14,8,200,3,-1,0,3,0
86,5,1,1,0,4079,0,0,1,8,9,152,1,93,5,3,1
37,9,0,1,0,198,1,0,0,6,3,68,2,-1,5,0,0
52,5,1,1,0,877,1,0,1,22,8,183,2,177,5,2,0
38,0,1,1,0,307,1,0,0,16,8,146,3,-1,0,3,0
29,6,2,2,0,1348,1,0,0,21,1,457,2,-1,0,3,0
29,1,1,1,0,-144,1,0,2,8,8,202,1,-1,0,3,0
55,4,0,2,1,-253,0,0,2,8,5,445,1,-1,0,3,0
35,9,1,2,0,1839,0,0,0,9,10,125,1,183,1,2,1
39,7,1,1,0,289,1,0,0,9,8,561,3,-1,0,3,0
46,9,2,1,0,6,0,0,0,3,6,57,5,-1,0,3,0
59,5,1,1,0,8,0,0,0,10,5,256,1,-1,0,3,0
45,4,0,2,0,-797,0,0,2,18,6,242,1,0,0,3,0
27,4,1,1,0,5550,1,0,0,25,8,555,2,283,1,0,1
21,8,2,2,0,-792,0,0,0,30,4,117,2,101,3,0,0
30,9,1,1,0,156,0,0,0,24,5,720,2,188,2,2,1
59,9,0,1,0,-172,1,0,2,6,8,1143,2,-1,0,3,0
30,8,2,2,0,72,1,0,0,9,8,161,3,348,9,1,0
52,9,0,1,0,337,1,1,0,6,3,14,3,22,5,1,0
41,0,0,1,0,-82,1,1,2,16,8,70,3,-1,0,3,0
30,9,2,1,0,142,1,0,0,29,8,267,2,341,2,1,0
27,0,2,1,0,552,1,0,0,15,8,68,1,-1,0,3,0
62,5,1,2,0,4330,0,0,1,21,6,1354,3,0,0,3,1
35,4,1,2,0,131,1,0,2,3,6,171,3,-1,0,3,0
36,1,1,1,0,514,1,0,0,8,8,144,1,-1,0,3,0
41,9,0,1,1,-75,1,1,2,21,6,58,1,-1,0,3,0
30,9,2,3,1,173,1,0,1,30,5,407,7,-1,0,3,0
37,9,2,1,0,1961,1,0,0,14,3,578,1,-1,0,3,1
45,1,1,1,0,117,1,1,2,19,6,179,1,-1,0,3,0
32,4,1,2,0,4197,1,0,0,18,9,831,1,-1,0,3,1
22,7,2,1,1,347,1,0,2,26,8,152,2,0,0,2,0
38,9,2,1,0,1794,1,0,2,28,8,318,3,-1,0,3,0
27,9,2,2,0,628,1,0,0,29,0,246,2,-1,0,3,1
31,4,2,2,0,8,1,0,0,18,8,1061,3,271,2,0,0
91,5,1,3,0,5492,0,0,1,14,1,80,7,-1,0,3,0
44,9,1,1,0,210,0,0,0,5,3,187,2,-1,0,3,0
27,8,2,2,0,-449,1,0,0,3,8,385,3,-1,0,3,0
35,6,2,2,0,-3141,0,1,2,21,6,112,1,-1,0,3,0
47,1,1,0,0,334,1,0,0,11,8,146,3,-1,0,3,0
60,9,0,2,0,746,0,0,1,3,5,99,1,0,0,3,0
23,8,2,1,0,72,1,0,0,5,4,436,2,292,2,0,1
44,6,2,2,0,238,0,0,2,4,6,82,10,0,0,3,0
28,0,1,1,0,76,1,0,2,24,8,192,4,-1,0,3,0
33,9,1,1,0,503,0,0,0,27,0,687,2,178,5,0,1
41,1,0,0,0,399,1,0,0,21,5,137,2,-1,0,3,0
91,5,1,3,0,37,0,0,0,7,1,149,1,-1,0,3,0
41,0,1,3,0,822,1,0,0,15,0,351,3,283,5,1,1
30,2,2,2,0,-58,1,0,0,7,8,134,2,185,2,0,0
35,10,2,2,0,1058,0,0,0,8,1,313,2,293,8,2,1
59,7,1,1,0,85,1,0,0,5,8,169,1,356,2,0,0
24,10,2,1,0,-339,1,0,0,29,4,157,2,182,1,2,1
45,7,1,1,0,2535,0,0,0,8,1,109,2,-1,0,3,0
34,1,2,1,0,-54,1,0,2,3,6,49,5,-1,0,3,0
27,1,0,0,0,1454,1,0,2,6,8,161,1,-1,0,3,0
38,4,2,2,0,1446,0,0,0,8,8,85,1,-1,0,3,0
29,1,1,1,0,34,1,0,2,17,8,338,1,0,0,3,0
49,10,1,0,0,148,0,0,0,15,3,175,1,-1,0,3,0
49,4,0,2,0,-116,0,0,0,3,5,85,2,0,0,3,0
40,9,0,0,0,-36,1,1,2,2,6,184,1,-1,0,3,0
25,1,2,1,0,520,1,0,2,27,8,278,5,-1,0,0,0
30,9,2,1,0,62,0,0,0,7,1,212,2,187,5,2,0
59,7,0,1,0,-88,1,0,2,7,6,92,4,-1,0,3,0
87,5,1,2,0,864,0,0,0,12,1,367,2,184,5,2,1
90,5,1,0,0,14038,0,0,0,6,9,224,1,186,1,0,1
50,1,1,1,0,4008,1,0,0,29,8,161,2,371,1,0,0
28,7,2,0,0,97,0,0,0,4,3,253,1,0,0,3,1
34,6,2,2,0,48,1,0,0,6,5,208,3,-1,0,3,0
42,1,2,3,0,-103,0,0,2,12,6,251,1,-1,0,3,0
43,7,0,1,0,-91,0,0,2,8,5,173,2,-1,0,3,0
40,9,1,1,1,-9,1,1,2,7,6,91,11,-1,0,3,0
56,4,1,2,0,3004,0,0,0,7,8,126,2,-1,0,3,0
47,4,1,2,0,-29,1,0,0,1,1,566,1,-1,0,3,0
47,6,1,1,0,519,1,0,2,3,6,62,20,-1,0,3,0
60,1,1,1,0,155,1,0,0,4,8,68,5,275,2,0,0
40,1,1,0,0,17,1,0,2,20,8,94,1,-1,0,3,0
58,9,1,1,0,2483,0,0,2,8,3,49,11,0,0,3,0
35,6,2,1,0,755,1,0,2,3,6,119,1,-1,0,3,0
45,7,0,1,0,88,0,0,2,7,6,88,1,-1,0,3,0
60,4,1,2,0,554,1,0,1,7,1,140,5,0,0,3,0
37,1,1,0,0,1782,0,0,0,14,8,316,4,-1,0,3,0
60,4,1,1,0,38,0,0,0,7,1,109,2,-1,0,3,0
46,9,2,2,0,1059,0,0,0,6,3,111,2,-1,0,3,0
30,7,1,1,0,-37,1,1,0,21,0,301,2,-1,0,3,0
52,4,2,2,0,1827,0,0,0,26,1,54,7,0,0,3,0
33,2,2,3,0,240,0,0,2,7,8,107,1,-1,0,3,0
49,7,0,1,0,-38,0,1,0,7,10,95,1,0,0,3,0
47,1,1,0,0,53,1,0,1,5,8,70,2,-1,0,3,0
59,5,1,0,1,-350,0,0,0,12,8,227,1,-1,0,3,0
35,4,1,3,0,176,1,0,0,7,8,327,2,175,1,2,0
31,9,2,2,0,1020,1,0,0,12,5,206,19,-1,0,3,0
29,4,2,2,0,964,1,0,0,30,5,462,1,-1,0,3,1
42,9,0,1,0,70,1,0,0,6,1,5,3,-1,0,3,0
24,10,2,2,0,55,1,0,1,8,0,136,3,100,2,0,1
43,6,2,2,0,61,0,0,0,20,6,659,1,0,0,3,1
55,6,1,1,0,299,0,0,0,8,1,204,5,0,0,3,0
44,0,2,1,0,304,1,0,0,5,9,609,1,-1,0,3,1
61,5,1,0,0,923,1,0,0,11,1,128,6,265,2,3,0
80,10,0,3,0,68,0,0,0,27,1,68,1,189,0,3,0
27,7,1,1,0,874,1,0,0,18,1,55,6,-1,0,3,0
50,6,0,1,0,725,1,0,0,14,1,57,1,-1,0,3,0
59,10,2,1,0,1214,1,0,0,11,8,247,3,99,3,1,1
35,6,0,2,0,176,0,1,0,21,9,106,4,-1,0,3,0
47,9,1,2,0,-110,1,0,0,22,5,19,20,-1,0,3,0
33,9,2,2,0,672,1,0,0,28,0,382,2,344,0,0,0
29,1,1,0,0,-159,1,0,0,14,8,382,3,357,3,0,0
36,4,0,2,0,1,0,1,2,29,6,154,1,-1,0,3,0
29,1,2,3,0,284,1,0,0,8,8,278,2,360,1,0,0
45,7,1,1,0,-401,1,0,2,10,8,249,3,-1,0,3,0
28,0,2,1,0,-262,1,0,2,3,8,333,1,-1,0,3,0
63,10,0,0,0,408,0,0,2,5,6,406,1,0,0,3,0
24,8,2,1,0,-367,0,0,0,2,0,100,2,-1,0,3,0
60,4,0,2,0,3778,0,0,0,21,9,267,1,-1,0,3,1
38,6,0,2,0,62,0,1,2,5,6,306,1,-1,0,3,0
46,7,1,1,0,50,0,0,0,8,5,129,19,-1,0,3,0
45,7,2,1,0,862,1,1,0,9,4,125,1,179,9,0,0
24,9,2,1,0,230,1,0,0,3,8,67,3,-1,0,3,0
38,1,2,1,0,-61,1,1,0,5,8,107,3,353,1,0,0
34,7,2,1,0,361,0,0,2,20,6,345,1,-1,0,3,0
30,1,1,0,0,88,1,0,0,21,9,72,8,-1,0,3,0
41,9,0,2,1,-629,1,0,2,14,8,136,1,-1,0,3,0
31,7,2,1,0,329,0,0,0,20,5,99,2,-1,0,3,0
32,7,2,1,0,27,0,0,0,16,8,236,2,291,5,1,1
48,6,0,1,0,158,0,0,2,2,6,462,1,0,0,3,1
45,9,2,2,0,817,0,0,0,30,10,254,3,180,1,2,1
48,0,0,1,0,88,0,0,0,7,6,390,1,-1,0,3,0
30,7,0,1,0,45,1,1,2,6,8,180,2,-1,0,3,0
30,0,1,1,1,58,1,1,0,6,3,180,2,-1,0,3,0
28,0,2,1,0,6878,0,0,0,5,0,374,1,175,1,1,1
27,9,2,1,0,817,1,0,0,15,8,907,2,-1,0,3,0
59,9,2,1,0,27,1,0,0,8,8,222,1,265,3,0,0
28,7,2,1,0,226,1,1,2,19,6,88,3,-1,0,3,0
88,5,1,0,0,-61,0,0,0,2,11,250,1,35,5,1,1
44,1,2,1,0,152,0,0,2,3,6,182,1,0,0,3,0
37,1,1,1,0,88,1,0,0,7,8,377,2,351,2,1,1
39,9,0,1,0,17155,1,1,2,3,6,1372,1,-1,0,3,1
40,0,0,1,0,1626,1,0,0,6,8,311,1,-1,0,3,0
31,1,2,3,0,-233,1,0,0,17,8,140,2,167,1,0,0
28,1,1,1,0,260,1,1,0,8,5,476,2,-1,0,3,0
58,7,0,1,0,929,0,0,0,13,5,188,1,-1,0,3,0
30,4,2,2,0,3202,1,0,0,14,0,287,3,184,3,2,1
61,4,1,0,0,111,0,0,1,14,10,64,7,-1,0,3,0
29,2,1,1,0,19575,1,1,1,20,9,59,1,-1,0,3,0
30,0,2,1,0,5104,1,0,0,30,8,289,3,-1,0,3,1
31,9,2,1,0,3,1,0,0,6,0,478,4,-1,0,3,0
38,0,2,2,0,745,1,0,0,18,0,221,2,184,1,0,0
32,1,1,0,0,1006,1,0,1,14,1,138,2,-1,0,3,0
44,7,1,1,0,135,1,0,0,26,8,164,2,-1,0,3,1
