age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,9,1,1,0,702,1,1,2,20,8,98,4,-1,0,3,0
27,0,1,1,0,-288,1,0,0,18,0,183,1,343,1,0,0
40,4,1,2,0,1196,1,0,0,21,0,292,1,172,1,3,0
31,4,2,2,0,13,0,0,0,14,0,149,1,-1,0,3,0
37,7,1,1,0,596,0,0,0,6,1,197,1,-1,0,3,0
34,0,1,1,0,159,1,1,0,8,8,40,4,-1,0,3,0
42,7,1,1,0,85,1,0,0,20,9,197,1,-1,0,3,0
60,1,1,0,0,624,1,0,0,11,8,235,2,182,11,0,0
54,0,1,1,0,469,0,0,0,28,4,162,2,-1,0,3,0
51,9,1,1,0,-392,1,0,0,15,8,51,4,-1,0,3,0
39,1,1,1,0,16,1,1,0,8,5,181,3,-1,0,3,0
41,1,1,0,0,751,1,0,0,12,8,267,1,-1,0,3,0
45,1,1,0,0,347,1,0,2,9,8,70,2,-1,0,3,0
52,7,1,1,0,1318,1,0,2,7,8,82,2,-1,0,3,0
43,4,1,2,0,429,0,0,0,5,1,75,1,-1,0,3,0
29,4,2,2,0,360,1,0,0,7,6,127,1,370,3,0,0
30,9,2,2,0,1000,0,0,0,29,1,146,1,89,4,2,1
41,7,1,1,0,163,0,0,0,7,3,248,7,-1,0,3,1
28,1,2,1,0,3165,0,0,0,15,3,417,1,195,8,2,1
37,0,1,1,0,-300,0,0,0,3,3,442,1,182,12,2,1
35,9,1,1,0,109,1,0,0,14,8,419,3,-1,0,3,0
34,1,1,1,0,438,1,0,0,14,5,269,2,-1,0,3,0
31,1,1,1,0,1017,1,0,0,21,8,43,4,348,2,1,0
41,1,1,1,0,1053,1,0,0,18,8,189,1,337,1,0,0
36,1,1,1,0,660,1,0,0,14,8,349,4,-1,0,3,0
47,1,1,0,0,765,1,0,0,19,0,63,3,-1,0,3,0
61,0,1,1,0,578,0,0,0,13,1,74,1,-1,0,3,0
34,9,2,1,0,-105,1,0,0,14,5,696,3,-1,0,3,0
40,4,1,2,0,156,1,0,0,12,0,141,2,-1,0,3,0
59,4,1,2,0,814,0,0,2,11,6,393,3,-1,0,3,0
22,0,2,1,0,886,1,0,0,7,8,465,3,-1,0,3,0
29,0,1,1,0,999,1,0,2,26,8,146,3,-1,0,3,0
30,7,2,1,0,-244,1,0,2,29,8,626,2,-1,0,3,1
38,7,2,1,0,322,0,0,2,17,6,27,12,-1,0,3,0
25,1,2,1,0,1502,0,0,0,20,0,666,1,-1,0,3,1
50,1,1,0,0,633,1,0,0,29,5,120,4,-1,0,3,0
50,0,1,1,0,-48,0,0,0,7,5,155,2,-1,0,3,0
61,4,1,2,0,590,0,0,0,7,5,237,3,-1,0,3,0
60,7,1,1,0,262,0,0,0,31,5,94,4,-1,0,3,0
59,1,1,0,0,-619,0,0,0,19,1,144,3,-1,0,3,0
30,7,2,1,0,157,1,0,0,7,3,137,1,282,1,0,0
40,6,1,1,0,363,0,0,0,12,1,169,2,-1,0,3,0
60,9,1,1,0,-141,1,0,0,21,1,145,1,-1,0,3,0
39,1,1,0,0,967,1,0,2,20,8,102,1,-1,0,3,0
41,0,1,1,0,691,0,0,0,12,1,195,1,-1,0,3,0
37,7,2,1,0,819,1,0,0,12,8,123,2,-1,0,3,0
43,7,1,1,0,-26,0,0,2,10,6,92,3,-1,0,3,0
35,0,2,1,0,675,1,0,2,31,8,193,4,-1,0,3,0
39,4,2,2,0,536,0,0,0,14,1,242,1,-1,0,3,0
51,0,1,1,0,559,0,0,0,6,3,42,1,-1,0,3,0
49,9,1,1,0,152,0,1,0,7,1,175,2,-1,0,3,0
30,1,1,0,0,498,1,0,0,21,0,80,1,-1,0,3,0
50,5,1,1,0,1783,0,0,2,18,6,519,1,-1,0,3,1
27,7,1,1,0,599,0,0,0,3,8,207,1,179,11,2,1
60,1,1,0,0,42,1,0,0,7,8,157,1,294,2,0,0
43,0,1,1,0,281,0,0,0,14,1,229,4,-1,0,3,0
42,9,1,1,0,187,1,0,0,14,5,32,3,-1,0,3,0
48,1,1,0,0,523,0,0,0,12,1,117,4,-1,0,3,0
55,4,1,2,0,2137,0,0,0,21,9,760,2,-1,0,3,1
47,2,1,1,0,-833,1,1,0,8,5,149,3,-1,0,3,0
32,1,2,1,0,686,1,0,2,28,8,1085,3,-1,0,3,1
27,1,2,1,0,-140,0,0,0,21,0,856,1,-1,0,3,1
32,9,2,1,0,746,0,0,0,30,4,360,1,-1,0,3,0
22,0,2,1,0,-233,1,0,0,13,8,279,3,-1,0,3,0
39,1,1,1,0,195,1,0,0,16,8,300,2,-1,0,3,0
55,1,1,0,0,1608,0,0,0,22,1,527,3,-1,0,3,0
37,0,1,1,0,-65,0,0,0,29,5,225,3,-1,0,3,0
37,4,1,2,0,368,0,0,0,17,1,176,1,-1,0,3,0
49,4,1,2,0,986,1,0,0,20,0,92,1,91,0,0,0
35,9,2,1,0,323,1,0,0,14,8,1194,4,-1,0,3,1
38,1,1,0,0,1123,1,0,2,20,8,51,2,-1,0,3,0
50,4,1,2,0,490,1,0,2,6,6,99,3,-1,0,3,0
37,1,1,1,0,91,0,0,0,13,0,300,1,97,4,2,1
34,4,1,2,0,237,1,0,0,18,9,149,1,354,1,0,0
46,1,1,0,0,629,1,0,2,19,8,219,2,-1,0,3,0
33,7,1,1,0,493,0,0,0,5,1,81,4,-1,0,3,0
34,9,1,2,0,1039,1,0,0,30,0,151,1,1,3,0,0
37,1,1,1,0,132,0,0,2,18,6,62,2,-1,0,3,0
33,7,2,1,0,409,0,0,0,7,0,145,1,-1,0,3,0
49,7,1,1,0,351,0,0,0,21,1,280,2,-1,0,3,0
37,9,2,1,0,364,0,0,0,21,1,176,2,-1,0,3,0
38,4,1,2,0,569,1,0,0,28,1,51,1,229,3,0,0
38,7,1,1,0,405,1,0,2,8,8,288,2,-1,0,3,0
54,2,1,1,0,516,1,0,0,20,1,92,2,-1,0,3,0
34,1,1,1,0,909,1,0,0,8,3,79,4,-1,0,3,0
55,9,1,1,0,733,0,0,2,6,8,101,1,-1,0,3,0
35,9,1,1,0,-34,1,0,0,11,8,294,1,87,1,0,0
37,0,1,1,0,2440,0,0,0,16,0,372,1,-1,0,3,1
48,4,1,2,0,-65,0,0,0,21,1,759,2,-1,0,3,1
53,4,1,2,0,319,1,0,0,21,9,130,2,166,7,0,0
33,0,1,1,0,592,1,0,0,5,1,149,1,258,3,0,0
32,9,2,2,0,384,1,0,0,6,8,347,8,355,3,2,1
46,1,1,1,0,294,0,0,0,6,1,225,2,-1,0,3,0
26,4,1,2,0,376,1,0,2,28,8,165,1,-1,0,3,0
24,1,1,1,0,547,1,0,2,20,8,133,3,-1,0,3,0
29,1,1,1,0,29,1,0,0,19,5,139,1,-1,0,3,0
32,0,1,1,0,20,0,0,0,28,4,255,2,-1,0,3,0
43,0,1,1,0,309,1,0,0,8,8,232,1,-1,0,3,0
35,4,1,2,0,625,0,0,0,26,1,115,4,-1,0,3,0
39,9,2,1,0,150,0,0,0,29,5,150,3,-1,0,3,0
36,9,2,2,0,82,1,0,0,6,8,303,1,-1,0,3,0
21,9,2,2,0,-233,0,0,0,4,3,177,2,-1,0,3,0
32,9,1,1,0,494,0,0,0,21,1,156,4,-1,0,3,0
32,7,2,1,0,81,1,0,2,7,8,201,3,-1,0,3,0
43,1,1,0,0,900,1,0,2,11,8,120,1,-1,0,3,0
41,9,1,1,0,-4,0,0,0,5,1,267,3,-1,0,3,0
25,1,2,1,0,-69,0,0,0,4,3,107,1,196,4,1,0
32,4,1,2,0,309,1,0,2,15,8,139,1,-1,0,3,0
33,0,2,1,0,212,0,0,0,7,6,316,2,-1,0,3,1
25,9,2,2,0,1453,0,0,0,20,1,729,1,-1,0,3,1
48,0,1,1,0,466,1,0,0,15,5,142,1,-1,0,3,0
36,9,1,1,0,-600,1,1,0,14,1,201,2,-1,0,3,0
48,9,1,1,0,628,0,0,0,20,1,98,2,-1,0,3,0
60,5,1,1,0,2631,0,0,2,21,8,128,1,-1,0,3,0
56,0,1,1,0,252,1,0,0,28,4,199,1,269,2,0,0
31,9,2,1,0,530,1,0,2,29,8,378,2,-1,0,3,0
55,9,1,2,0,319,0,0,0,20,1,133,11,-1,0,3,0
48,9,1,1,0,552,0,0,0,29,1,174,2,-1,0,3,0
52,9,1,1,0,471,0,0,0,6,3,100,8,-1,0,3,0
47,9,1,1,0,-282,0,0,0,5,1,164,1,-1,0,3,0
30,9,2,2,0,573,1,0,0,27,0,126,1,279,1,0,0
28,4,2,2,0,349,1,0,2,20,8,212,2,-1,0,3,0
55,5,1,1,0,1026,0,0,0,11,10,449,1,-1,0,3,1
44,9,1,2,0,128,1,0,0,6,8,204,1,-1,0,3,0
55,9,1,2,0,704,0,0,2,13,8,171,2,-1,0,3,0
41,1,1,0,0,261,1,1,2,26,8,210,3,-1,0,3,0
25,0,2,1,0,169,0,0,0,4,3,78,1,-1,0,3,0
56,9,1,1,0,-4,1,0,0,18,9,93,1,-1,0,3,0
39,1,1,0,0,324,1,0,0,29,4,64,2,-1,0,3,0
53,4,1,2,0,368,0,0,0,28,1,63,2,-1,0,3,0
37,7,1,1,0,428,1,1,0,28,5,180,2,-1,0,3,0
34,1,2,1,0,585,0,0,0,28,5,384,2,-1,0,3,0
25,8,2,1,0,329,1,0,0,16,8,444,2,-1,0,3,1
37,4,2,2,0,836,1,0,0,6,8,278,3,-1,0,3,0
33,1,1,1,0,382,1,0,0,30,4,110,1,281,4,0,0
33,0,1,1,0,908,0,0,0,21,5,652,3,-1,0,3,1
43,1,1,1,0,-119,0,0,0,20,1,225,2,-1,0,3,0
45,1,1,0,0,-49,1,0,0,21,5,164,3,-1,0,3,0
53,9,1,1,0,136,1,0,0,17,9,92,1,-1,0,3,0
49,4,1,2,0,1639,1,0,0,18,0,177,1,153,1,0,0
51,9,1,2,0,654,0,0,0,13,0,265,1,-1,0,3,0
60,9,1,1,0,408,0,0,0,14,1,87,1,-1,0,3,0
32,0,2,1,0,544,1,0,0,16,8,17,5,338,1,0,0
60,9,1,2,0,-168,0,0,0,21,5,81,4,-1,0,3,0
44,1,1,1,0,46,0,0,0,5,3,125,2,-1,0,3,0
35,7,1,1,0,987,1,0,0,12,8,187,1,98,3,0,0
32,9,2,2,0,178,1,0,0,12,8,132,1,358,1,0,0
31,0,2,1,0,577,0,0,0,17,4,304,1,104,3,2,1
38,7,1,1,0,279,0,0,0,2,1,196,1,209,3,2,1
26,1,2,1,0,385,1,0,0,19,8,603,1,-1,0,3,0
44,9,1,1,0,-503,1,1,0,18,0,189,1,345,2,0,0
52,9,1,2,0,-121,0,0,0,7,1,256,1,-1,0,3,0
23,9,2,1,0,448,1,0,2,14,8,141,4,-1,0,3,0
43,4,1,2,0,1802,0,0,0,6,6,251,1,-1,0,3,0
54,9,1,2,0,1145,0,0,0,1,1,102,1,287,2,0,0
48,1,1,1,0,3308,0,0,0,22,1,103,4,157,0,3,0
60,4,1,2,0,823,0,0,0,14,1,127,2,-1,0,3,0
41,1,1,0,0,318,1,0,2,20,8,75,4,-1,0,3,0
42,9,1,1,0,907,1,0,0,18,0,141,1,192,3,0,0
35,1,2,1,0,216,1,0,0,6,8,537,2,-1,0,3,1
23,8,2,1,0,46,0,0,0,7,11,687,1,-1,0,3,1
56,5,1,0,0,-114,0,0,2,16,8,100,1,-1,0,3,0
33,9,2,2,0,-14,0,0,0,9,1,168,1,-1,0,3,0
35,1,1,0,0,478,1,0,2,6,8,131,1,-1,0,3,0
46,1,1,1,0,70,0,0,0,29,5,583,4,-1,0,3,0
32,0,2,1,0,42,1,0,0,8,5,35,4,-1,0,3,0
47,1,1,1,0,298,0,0,0,29,1,312,1,-1,0,3,1
59,9,1,2,0,1788,0,0,0,3,1,125,1,-1,0,3,0
31,9,1,2,0,-302,1,0,2,3,6,1,6,-1,0,3,0
47,4,1,2,0,712,0,0,0,12,1,110,4,-1,0,3,0
34,9,1,1,0,231,1,0,0,7,5,108,3,-1,0,3,0
38,9,2,1,0,443,1,0,2,29,8,320,2,-1,0,3,0
35,1,1,1,0,238,0,0,0,28,1,53,10,-1,0,3,0
47,9,2,2,0,858,0,0,0,15,1,191,1,-1,0,3,0
47,4,1,2,0,149,0,0,2,3,6,292,1,-1,0,3,0
60,1,1,0,0,-17,0,0,0,15,5,115,1,-1,0,3,0
29,1,2,1,0,1059,1,0,0,15,8,564,1,-1,0,3,1
24,7,1,1,0,212,1,0,2,17,8,173,3,-1,0,3,0
52,1,1,0,0,606,0,0,0,17,1,136,4,-1,0,3,0
45,7,1,1,0,675,0,0,0,28,1,215,1,256,0,3,0
26,1,2,1,0,410,0,0,0,25,1,84,18,-1,0,3,0
47,1,1,0,0,202,1,0,0,19,8,105,4,-1,0,3,0
30,1,1,1,0,166,0,0,0,19,1,307,1,-1,0,3,0
46,1,1,1,0,132,0,0,0,7,1,154,1,-1,0,3,0
56,1,1,0,0,983,1,0,2,31,8,130,4,-1,0,3,0
49,9,1,1,0,272,1,0,2,28,8,146,2,-1,0,3,0
32,1,1,1,0,224,1,0,0,19,8,683,2,-1,0,3,0
53,7,1,1,0,-116,1,0,2,6,8,75,4,-1,0,3,0
33,1,1,1,0,855,0,0,0,31,0,326,1,72,3,0,1
59,1,1,0,0,382,1,0,0,4,8,252,3,-1,0,3,0
33,1,1,1,0,158,1,0,2,30,8,36,4,-1,0,3,0
57,0,1,1,0,932,1,0,2,29,8,163,3,-1,0,3,0
29,9,2,1,0,77,1,1,2,30,8,72,4,-1,0,3,0
49,1,1,1,0,24,1,1,2,5,8,139,4,-1,0,3,0
54,7,1,1,0,425,0,0,2,6,6,152,2,-1,0,3,0
32,9,2,1,0,84,1,0,0,8,8,159,2,-1,0,3,0
36,4,1,2,0,889,1,0,0,4,11,131,1,319,1,0,0
34,4,2,2,0,49,0,0,0,7,1,201,2,-1,0,3,0
36,1,1,1,0,1061,1,0,0,15,8,71,4,349,1,0,0
60,5,1,0,0,227,0,0,1,29,5,118,3,-1,0,3,0
35,7,1,1,0,136,1,0,2,21,8,97,1,-1,0,3,0
27,0,2,1,0,639,1,0,2,6,6,127,1,-1,0,3,0
31,1,1,1,0,-115,1,0,0,20,0,149,1,-1,1,0,0
34,9,2,2,0,643,0,0,0,3,6,576,2,-1,0,3,1
37,1,1,1,0,210,0,0,0,17,0,690,1,-1,0,3,0
24,9,2,1,0,329,1,0,2,20,8,162,4,-1,0,3,0
28,4,2,2,0,-81,0,0,0,6,8,519,1,93,5,2,1
37,7,1,1,0,617,0,0,0,29,4,181,1,-1,0,3,0
34,4,2,2,0,-12,1,0,2,7,8,118,3,-1,0,3,0
48,1,1,1,0,987,0,0,0,7,3,415,2,-1,0,3,0
44,2,1,1,0,65,1,0,0,16,8,328,1,-1,0,3,0
31,1,1,1,0,782,1,0,0,4,1,105,1,280,3,0,0
42,9,2,2,0,447,1,0,0,8,8,657,2,-1,0,3,1
29,7,2,1,0,63,0,0,0,4,0,71,1,-1,0,3,0
56,1,1,0,0,1479,0,0,0,16,0,233,1,-1,0,3,0
40,4,1,2,0,338,1,0,2,30,8,71,1,-1,0,3,0
43,0,1,1,0,-448,1,1,2,12,8,226,3,-1,0,3,0
37,4,1,2,0,513,0,0,0,4,1,166,1,-1,0,3,0
55,4,1,2,0,422,0,0,0,22,5,439,1,-1,0,3,0
48,1,1,0,0,1999,0,0,0,22,1,423,2,-1,0,3,0
36,4,1,2,0,126,1,0,0,6,8,193,1,-1,0,3,0
31,7,2,1,0,694,0,0,0,13,8,845,1,111,3,2,1
42,9,1,1,0,-67,1,0,0,15,8,72,2,367,1,0,0
53,9,1,2,0,701,0,0,0,14,1,107,4,-1,0,3,0
44,9,1,1,0,-128,1,0,2,13,8,263,1,-1,0,3,0
37,1,1,1,0,1170,1,0,0,16,8,273,3,-1,0,3,0
46,0,1,1,0,454,1,0,0,14,8,128,1,276,3,0,0
33,1,1,0,0,283,1,0,2,5,6,503,2,-1,0,3,0
36,0,1,1,0,684,1,0,0,30,5,148,3,-1,0,3,0
44,4,1,2,0,1089,0,0,0,16,0,170,2,-1,0,3,0
26,9,2,1,0,1212,1,0,2,29,8,28,5,-1,0,3,0
22,0,2,1,0,361,1,0,0,11,8,75,1,359,2,0,0
28,0,2,1,0,963,0,0,0,16,5,348,1,-1,0,3,0
50,7,1,1,0,558,1,1,2,29,8,170,2,-1,0,3,0
34,7,1,1,0,881,0,0,0,4,3,241,4,-1,0,3,0
25,0,2,1,0,1017,0,0,0,6,6,301,1,88,1,2,1
39,1,1,1,0,1580,1,0,0,22,9,298,1,175,3,0,0
53,6,1,1,0,781,0,0,0,31,5,317,1,-1,0,3,0
45,4,1,2,0,365,0,0,2,5,6,348,3,-1,0,3,0
36,9,1,1,0,833,1,0,2,17,8,165,1,-1,0,3,0
30,9,1,1,0,825,0,0,2,19,8,154,1,-1,0,3,0
34,0,1,1,0,884,1,0,0,3,3,257,2,242,3,0,0
53,4,1,2,0,65,1,0,0,21,9,145,1,205,2,0,0
58,9,1,2,0,2952,0,0,0,14,0,358,2,-1,0,3,1
33,4,1,2,0,1248,0,0,0,18,1,97,1,106,7,2,1
41,4,1,2,0,-15,1,0,2,13,8,158,2,-1,0,3,0
47,7,1,1,0,366,1,0,2,4,8,130,2,-1,0,3,0
35,1,1,1,0,-106,0,0,0,29,5,224,1,-1,0,3,0
33,1,1,0,0,89,1,0,2,7,8,157,1,-1,0,3,0
31,7,1,1,0,-2,1,1,2,5,6,123,2,-1,0,3,0
34,4,1,2,0,980,1,1,2,3,6,102,2,-1,0,3,0
35,9,2,2,0,620,0,0,0,20,1,186,2,-1,0,3,0
26,9,2,1,0,577,1,0,2,8,8,420,3,-1,0,3,0
31,0,1,1,0,244,1,1,2,20,8,182,1,-1,0,3,0
32,1,1,1,0,617,1,0,2,6,8,160,3,-1,0,3,0
36,4,1,2,0,854,1,0,0,18,0,145,2,-1,0,3,0
39,7,1,1,0,369,1,0,0,31,5,113,2,-1,0,3,0
35,9,1,1,0,367,1,0,0,8,8,163,1,293,3,0,0
60,4,1,2,0,1520,0,0,0,6,3,499,2,-1,0,3,1
55,9,1,1,0,639,0,0,0,25,1,132,2,-1,0,3,0
48,4,1,2,0,331,0,0,0,20,9,146,1,-1,0,3,0
55,9,1,1,0,283,0,0,0,16,1,50,1,121,2,0,0
33,4,2,2,0,-189,1,0,0,29,5,55,19,-1,0,3,0
44,1,1,1,0,525,1,0,0,15,8,80,1,330,2,0,0
34,1,1,1,0,-334,1,0,0,15,8,163,1,314,1,0,0
19,9,2,1,0,103,1,0,0,10,8,0,12,-1,0,3,0
34,4,2,2,0,917,0,0,0,20,1,235,1,-1,0,3,0
33,1,1,1,0,-72,1,0,0,18,9,106,1,383,1,0,0
33,0,2,1,0,769,0,0,0,22,5,316,1,-1,0,3,0
32,0,2,1,0,393,0,0,0,16,10,590,1,-1,0,3,1
36,9,1,1,0,-309,1,1,2,28,8,58,2,-1,0,3,0
30,9,2,1,0,841,1,0,0,5,3,74,3,-1,0,3,0
29,0,2,1,0,269,1,0,0,5,8,171,1,95,1,0,0
40,9,1,1,0,240,1,1,2,28,5,187,3,-1,0,3,0
32,9,2,2,0,-321,0,0,0,10,9,343,1,190,3,0,0
50,4,1,2,0,-245,0,0,0,8,5,275,2,-1,0,3,0
32,9,2,2,0,284,0,0,0,3,1,245,1,-1,0,3,1
54,5,1,1,0,1004,0,0,0,6,4,92,1,-1,0,3,0
33,1,2,1,0,727,0,0,0,29,1,568,2,89,0,3,1
35,1,1,0,0,889,1,0,2,8,8,151,2,-1,0,3,0
21,9,2,2,0,257,0,0,0,29,5,123,3,-1,0,3,0
53,9,1,2,0,830,0,0,2,5,6,163,2,-1,0,3,0
33,1,1,1,0,448,1,0,0,7,8,145,3,-1,0,3,0
48,9,1,1,0,213,1,0,2,15,8,114,1,-1,0,3,0
32,9,2,1,0,210,1,0,0,6,8,185,1,178,3,0,0
37,0,1,1,0,723,1,0,0,19,9,74,2,-1,0,3,0
45,7,1,1,0,304,1,0,0,30,0,168,1,329,1,0,0
48,4,1,2,0,569,0,0,2,17,8,155,1,-1,0,3,0
43,7,1,1,0,449,1,0,0,13,8,162,2,-1,0,3,0
48,1,1,0,0,992,0,0,0,29,5,146,4,-1,0,3,0
28,9,2,1,0,88,1,0,2,29,8,90,3,-1,0,3,0
25,0,2,1,0,618,0,0,0,16,5,103,4,-1,0,3,0
45,9,1,1,0,498,1,1,0,5,8,132,2,-1,0,3,0
34,9,2,1,0,641,0,0,0,5,3,119,1,-1,0,3,0
31,9,1,1,0,672,0,0,0,10,1,350,2,-1,0,3,1
33,9,2,1,0,605,1,0,0,16,9,42,1,-1,0,3,0
45,9,2,2,0,192,0,0,0,6,6,151,2,-1,0,3,0
32,9,1,2,0,3939,0,0,0,16,1,397,1,100,1,2,1
35,4,2,2,0,476,1,0,2,30,8,258,3,-1,0,3,0
52,1,1,0,0,435,0,0,0,20,1,129,7,-1,0,3,0
29,1,1,1,0,-68,1,0,0,6,8,188,1,-1,0,3,0
30,4,2,2,0,-156,0,0,0,30,5,290,4,-1,0,3,0
41,4,1,2,0,232,1,0,2,9,8,136,2,-1,0,3,0
43,7,1,1,0,81,1,1,0,8,5,129,4,-1,0,3,0
58,1,1,1,0,654,1,0,2,29,8,173,1,-1,0,3,0
25,4,2,2,0,422,1,0,0,14,5,177,8,-1,0,3,0
54,1,1,0,0,1612,0,0,0,19,0,189,1,-1,0,3,0
34,1,1,1,0,2687,0,0,0,21,0,653,1,-1,0,3,1
44,4,1,2,0,60,0,0,0,5,1,214,1,-1,0,3,0
51,9,1,1,0,587,0,0,0,29,5,61,11,-1,0,3,0
57,6,1,1,0,1178,0,0,0,15,5,624,3,-1,0,3,1
40,4,1,2,0,360,1,0,0,18,9,102,1,-1,0,3,0
42,9,1,1,0,733,1,0,2,29,8,294,3,-1,0,3,0
44,0,1,1,0,685,1,0,0,19,9,113,1,353,2,0,0
44,1,1,1,0,1089,0,0,2,18,8,121,11,-1,0,3,0
38,4,1,2,0,60,1,0,0,9,5,159,1,-1,0,3,0
35,4,1,2,0,238,1,0,0,19,1,193,1,-1,0,3,0
37,0,2,1,0,910,0,0,0,2,6,629,1,-1,0,3,1
27,1,2,1,0,182,0,0,0,21,0,398,1,-1,0,3,1
48,4,1,2,0,-476,0,0,0,20,9,418,1,0,2,3,1
55,4,1,2,0,1124,0,0,0,5,6,36,1,192,5,2,0
29,0,2,1,0,-12,1,0,0,6,8,117,5,338,6,1,0
53,5,1,1,0,573,0,0,2,5,6,151,1,-1,0,3,0
30,4,2,2,0,872,1,0,2,12,8,406,2,-1,0,3,0
51,9,1,2,0,360,0,0,0,28,1,328,2,-1,0,3,1
69,5,1,1,0,1014,0,0,0,6,3,1963,2,-1,0,3,1
59,4,1,2,0,735,0,0,0,3,3,91,1,188,5,0,0
56,1,1,0,0,226,1,0,0,20,9,117,2,-1,0,3,0
50,4,1,2,0,-132,1,0,2,21,8,57,3,-1,0,3,0
54,1,1,0,0,3019,0,0,0,15,0,308,1,95,1,0,0
62,9,1,1,0,704,0,0,2,21,8,79,2,-1,0,3,0
44,6,1,1,0,741,0,0,0,5,3,211,1,-1,0,3,0
48,4,1,2,0,1047,0,0,0,27,10,280,1,-1,0,3,1
32,1,1,0,0,19,1,0,0,9,1,52,3,-1,0,3,0
44,0,1,1,0,1528,0,0,0,21,0,321,1,109,2,2,1
39,7,1,1,0,514,0,0,0,13,0,418,2,-1,0,3,0
29,7,2,1,0,751,1,0,0,21,9,109,1,185,0,0,0
36,0,1,1,0,675,0,0,0,6,3,896,3,-1,0,3,1
38,9,1,1,0,409,1,0,0,7,8,223,1,274,1,0,0
37,1,1,1,0,149,0,0,0,6,1,204,1,-1,0,3,0
32,7,1,1,0,517,1,0,0,21,0,203,1,-1,0,3,0
36,1,1,0,0,605,1,0,0,10,5,203,2,-1,0,3,0
34,0,1,1,0,-222,1,0,2,12,8,106,1,-1,0,3,0
33,9,1,1,0,184,1,0,0,19,1,203,1,-1,0,3,0
35,9,2,2,0,2134,0,0,2,15,6,506,2,-1,0,3,0
47,0,1,1,0,-164,0,0,0,3,6,273,1,-1,0,3,1
29,0,1,1,0,650,0,0,0,5,3,134,1,95,2,0,0
33,1,1,1,0,1102,1,0,0,17,9,275,1,91,3,0,0
40,4,1,2,0,800,1,0,2,10,8,140,2,-1,0,3,0
56,9,1,2,0,882,1,0,0,17,9,187,2,200,2,0,0
46,4,1,2,0,281,0,0,0,28,5,61,4,-1,0,3,0
40,1,1,1,0,1246,1,0,0,8,5,121,1,-1,0,3,0
54,9,1,1,0,1056,1,0,0,19,9,156,1,-1,0,3,0
38,0,1,1,0,853,0,0,0,28,5,438,10,-1,0,3,0
36,0,1,1,0,-133,1,0,0,14,8,555,1,-1,0,3,0
40,0,1,1,0,-148,1,0,0,4,8,371,1,-1,0,3,1
44,4,1,2,0,1329,1,0,2,17,8,73,4,-1,0,3,0
53,7,1,1,0,98,0,0,0,21,1,141,2,-1,0,3,0
58,4,1,2,0,603,0,0,0,9,5,160,2,-1,0,3,0
35,4,2,2,0,250,0,0,0,12,8,84,7,120,3,0,1
52,1,1,1,0,-404,1,0,2,28,8,285,1,-1,0,3,0
37,1,2,1,0,602,1,0,0,6,8,512,1,-1,0,3,1
49,4,1,2,0,511,0,0,0,17,1,148,3,-1,0,3,0
58,4,1,2,0,458,0,0,0,29,5,126,11,-1,0,3,0
48,4,1,2,0,737,0,0,0,13,1,142,1,-1,0,3,0
34,0,1,1,0,598,0,0,0,25,1,28,19,137,1,2,0
36,4,2,2,0,680,1,0,2,24,8,119,1,-1,0,3,0
29,7,1,1,0,-47,1,0,2,6,3,134,3,-1,0,3,0
34,1,1,1,0,75,1,0,2,28,8,129,3,-1,0,3,0
30,4,1,2,0,-58,1,1,0,17,1,75,3,-1,0,3,0
32,1,1,1,0,516,0,0,0,30,1,261,1,-1,0,3,0
53,9,1,1,0,183,1,0,0,29,5,167,3,-1,0,3,0
42,0,1,1,0,-754,1,1,0,15,8,173,1,302,6,0,0
33,0,2,1,0,392,1,0,0,19,5,205,2,-1,0,3,0
53,1,1,0,0,782,0,0,0,30,5,246,4,-1,0,3,0
44,7,1,1,0,169,1,0,0,18,0,168,1,348,0,3,0
39,1,1,1,0,252,0,0,2,5,6,227,1,-1,0,3,0
31,4,2,2,0,764,1,0,0,22,9,107,2,-1,0,3,0
35,9,1,1,0,1171,1,0,2,3,6,132,1,-1,0,3,0
55,1,1,0,0,431,1,0,0,20,0,105,1,349,2,0,0
44,1,1,1,0,643,1,0,2,5,8,642,1,-1,0,3,1
39,0,1,1,0,159,1,0,0,5,8,110,1,346,2,0,0
26,9,2,1,0,172,1,0,0,10,0,143,1,-1,0,3,0
31,1,1,0,0,30,1,1,0,8,5,29,9,-1,0,3,0
31,0,1,1,0,277,1,0,0,8,5,111,3,-1,0,3,0
30,7,1,1,0,495,1,0,0,18,5,98,4,-1,0,3,0
32,1,2,1,0,554,1,0,0,14,8,421,2,-1,0,3,0
40,7,1,1,0,732,1,0,0,4,8,857,2,-1,0,3,1
43,9,1,1,0,210,1,0,2,12,8,220,2,-1,0,3,0
43,9,1,1,0,138,1,0,0,20,9,124,3,-1,0,3,0
35,9,1,1,0,-103,1,1,0,31,5,49,4,-1,0,3,0
35,1,1,0,0,567,1,0,0,19,0,140,1,-1,0,3,0
31,8,2,2,0,1469,0,0,0,13,0,565,1,-1,0,3,1
32,0,1,1,0,386,1,0,0,11,8,112,4,-1,0,3,0
29,4,2,2,0,362,0,0,0,4,4,193,1,103,2,0,0
29,1,1,0,0,64,1,1,0,15,5,96,2,-1,0,3,0
53,1,1,0,0,575,0,0,0,6,3,191,1,-1,0,3,0
