age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,11,2,2,0,1371,0,0,1,16,9,229,2,687,8,0,0
38,8,0,0,0,1371,0,0,0,11,8,54,2,691,10,3,0
25,8,1,2,0,4712,1,0,2,27,8,50,2,294,5,3,0
55,6,2,2,0,-2040,0,0,0,14,1,241,2,9,0,3,0
51,0,1,1,0,6033,1,0,2,21,0,183,2,43,0,3,0
37,9,2,2,0,1254,0,0,0,26,8,565,2,36,0,3,1
26,3,1,1,0,2102,1,0,0,24,6,65,3,16,0,1,1
26,1,1,1,0,1122,1,1,0,26,10,175,2,6,0,3,0
87,6,1,1,0,3433,0,0,0,30,5,101,2,686,10,3,0
36,11,0,1,0,903,0,0,0,19,3,166,3,32,0,3,1
31,3,1,2,0,-7,1,0,0,12,1,445,2,275,3,0,0
78,5,1,2,0,-2607,1,1,2,30,8,219,2,16,0,3,0
36,3,1,2,0,-893,0,0,0,9,2,20,2,0,0,3,0
63,4,1,0,0,3433,1,0,0,16,7,116,2,4,0,3,0
29,1,1,0,0,1537,1,0,0,5,0,22,2,88,0,3,0
36,1,1,2,0,7253,1,0,0,5,4,582,2,871,18,0,0
27,3,2,1,0,-976,1,0,0,9,1,83,3,201,1,3,0
52,5,2,1,0,8403,0,0,0,11,7,278,4,-1,0,2,0
24,9,1,2,0,-707,1,0,0,18,10,92,2,1,0,3,0
41,4,1,2,0,2044,1,0,0,6,11,62,2,-1,0,3,0
44,2,1,1,0,1733,1,0,0,10,7,39,3,80,0,3,0
36,10,2,0,0,-125,1,0,2,20,5,477,3,51,0,3,1
38,10,1,1,0,-1413,1,0,0,15,8,304,4,85,0,3,0
47,1,1,0,0,4380,1,0,0,5,9,303,2,11,0,3,0
41,5,1,1,0,901,1,0,2,6,8,107,4,-1,0,3,0
38,5,1,1,0,71,0,0,0,14,5,264,2,214,3,3,0
23,4,2,2,0,-1003,1,0,2,19,9,231,2,78,0,3,1
53,6,1,1,0,-162,0,0,0,17,10,129,2,496,6,3,0
32,7,1,1,0,1590,0,0,0,26,5,434,4,8,0,3,0
28,0,1,1,0,-762,0,0,2,14,2,131,3,0,0,3,0
53,11,2,0,0,3405,0,0,2,25,10,594,3,21,0,3,1
34,0,1,1,0,3558,1,0,2,26,1,208,2,3,0,3,0
36,9,2,2,0,-385,1,1,2,16,11,425,3,2,0,3,0
30,2,1,1,0,5784,0,0,0,13,11,707,2,138,1,3,0
41,9,2,2,1,238,1,0,0,27,6,128,2,839,10,3,0
31,9,1,0,0,3262,1,0,0,22,11,321,2,33,0,3,0
42,4,1,1,0,1376,0,1,2,27,11,24,3,21,0,3,0
50,3,1,0,0,-1063,0,0,0,30,8,62,2,0,0,1,0
64,3,1,1,0,858,0,0,0,3,10,625,2,2,0,0,0
30,10,2,0,0,1018,0,0,0,11,6,183,2,0,0,3,0
42,6,0,1,0,-880,0,0,0,19,3,47,2,6,0,3,0
73,1,2,0,0,-713,1,0,2,13,10,412,3,74,1,3,0
34,1,2,2,0,-161,1,0,2,11,8,5,3,18,0,3,0
29,0,1,1,0,-999,1,0,0,6,9,98,4,6,0,3,0
43,9,1,2,0,707,1,0,2,25,11,188,2,39,0,0,0
55,0,1,1,0,3194,0,1,2,24,3,324,4,-1,0,3,0
51,6,1,1,0,-3278,1,0,2,22,5,471,2,379,4,3,0
30,6,2,1,1,-1074,1,0,0,25,9,145,2,127,1,3,0
46,9,1,0,0,-588,0,0,0,13,10,300,2,80,1,3,0
45,4,1,0,0,3556,1,1,0,24,8,352,2,2,0,3,1
41,11,2,1,0,389,0,0,0,17,11,211,2,63,0,3,0
52,2,1,1,0,-1926,1,0,0,7,10,209,2,660,8,0,0
63,8,1,0,0,171,1,1,2,16,11,404,2,590,10,3,1
41,1,1,2,0,2314,1,0,0,26,10,194,2,10,0,0,0
42,4,1,2,0,1267,0,0,0,17,7,260,2,26,0,3,0
61,5,1,1,0,-667,1,0,0,21,8,92,2,67,0,3,0
55,4,1,2,0,1993,0,0,0,20,9,358,2,285,2,3,0
31,6,1,1,0,2598,0,0,0,9,1,28,4,0,0,3,0
46,6,0,1,0,2067,1,0,1,4,8,90,3,282,2,0,0
30,4,2,1,0,254,1,0,0,19,10,91,2,-1,0,3,0
25,7,1,1,0,1836,1,1,0,30,9,176,3,41,0,3,0
41,0,0,1,0,-1177,1,0,2,24,4,31,3,405,6,3,0
31,9,2,1,1,1357,0,0,0,4,10,293,2,356,3,3,0
43,8,2,1,0,-162,0,0,2,3,5,770,2,22,0,3,1
37,7,1,1,0,-1253,1,1,0,12,4,92,2,80,0,3,0
37,11,1,2,0,2010,1,0,0,12,6,231,2,-1,0,3,1
37,5,1,1,0,1277,1,0,0,24,8,848,2,184,2,3,0
32,7,2,0,0,1865,1,1,2,8,7,209,2,27,0,3,0
44,0,1,1,0,3114,1,1,0,24,11,69,3,18,0,3,0
50,5,1,3,0,718,1,1,0,17,10,292,2,18,0,1,0
34,8,2,2,0,2020,0,0,0,31,8,150,3,139,1,1,0
35,1,2,0,0,-606,0,1,2,24,11,68,3,-1,0,3,0
45,1,0,0,0,-709,1,0,2,6,4,163,3,-1,0,3,0
64,4,1,2,0,1442,0,0,2,23,3,339,3,8,0,2,0
30,9,2,1,0,1397,1,0,0,6,1,76,2,6,0,3,0
30,9,1,1,0,1288,1,0,2,5,10,221,2,33,0,1,0
63,0,1,0,0,2314,1,0,0,13,1,211,2,762,13,2,0
32,5,2,0,0,5168,0,0,2,16,3,474,2,20,0,3,0
29,7,1,2,0,2000,1,0,0,20,6,172,2,82,0,2,0
31,4,1,2,0,599,0,0,0,24,9,93,2,318,3,3,0
54,5,2,2,0,2948,1,0,0,29,8,48,2,-1,0,3,0
33,5,1,2,0,2080,1,0,0,21,8,300,2,413,6,3,0
35,5,2,0,0,-158,0,1,0,10,5,168,3,45,0,3,1
46,9,0,1,0,6194,0,0,1,25,7,48,2,21,0,3,0
31,2,2,2,0,-1567,1,0,0,7,11,104,5,5,0,0,0
31,1,1,0,0,1607,0,0,0,7,8,123,2,-1,0,3,1
26,8,0,1,0,-665,1,1,2,9,11,11,3,26,0,3,0
63,8,1,1,0,-979,0,0,1,23,9,43,2,-1,0,3,0
36,9,0,2,0,2633,0,0,0,28,3,282,2,-1,0,3,0
42,8,1,2,0,1265,1,1,2,16,7,301,2,1,0,3,0
41,4,1,2,0,-7,1,0,0,10,8,10,5,4,0,3,0
63,2,2,2,0,4575,1,0,2,23,10,123,2,337,4,3,1
27,4,2,1,0,-100,1,0,0,26,0,107,3,1,0,3,0
33,3,0,2,0,5265,1,0,0,29,5,315,2,74,1,3,0
53,6,1,2,0,960,1,0,2,7,6,60,3,6,0,1,0
61,9,1,0,0,4898,0,0,2,10,11,115,2,117,1,3,0
26,3,1,0,0,3042,1,1,0,30,8,1293,4,296,2,3,0
24,6,0,2,0,-786,1,0,0,2,4,85,2,678,7,3,1
38,5,2,3,0,2714,0,0,0,26,5,381,3,111,1,3,0
54,2,1,2,0,125,1,0,2,7,7,216,2,130,2,0,0
38,8,2,1,0,2837,0,1,2,25,6,65,2,11,0,3,0
33,5,2,2,0,1547,0,1,1,27,11,679,3,18,0,3,0
49,10,2,1,0,-939,1,0,2,5,8,596,2,7,0,3,0
35,3,2,1,0,2537,1,0,2,10,7,301,3,112,1,3,0
42,6,1,2,0,6717,1,0,0,12,9,102,2,175,1,0,0
34,1,2,1,0,1917,0,0,0,5,10,153,2,6,0,0,0
28,8,1,2,0,2122,0,0,0,18,5,144,5,33,0,3,0
37,6,1,1,0,472,1,0,0,5,10,141,2,101,1,3,0
20,9,2,1,0,638,0,0,2,25,10,190,2,6,0,3,0
43,5,0,1,0,114,1,0,1,24,11,110,2,372,4,3,0
28,10,0,1,0,-420,0,0,0,9,11,22,2,639,10,3,0
37,8,1,0,0,1175,0,0,2,30,4,347,2,-1,0,3,0
39,4,1,2,0,77,0,0,0,19,0,311,2,394,5,3,0
52,3,0,2,0,-450,1,0,2,29,5,450,4,0,0,3,0
36,10,1,2,0,-767,1,0,0,22,3,55,2,3,0,3,0
38,0,2,2,0,-1166,1,0,0,9,9,421,2,-1,0,3,0
34,4,1,2,0,-710,1,0,2,11,2,49,2,1,0,3,0
27,6,1,0,1,218,1,1,1,4,11,53,3,-1,0,3,0
40,2,1,1,0,-572,1,0,2,29,1,32,2,141,1,3,0
33,9,2,1,0,700,1,0,0,4,1,297,2,54,0,3,1
45,6,1,1,0,-641,1,0,0,6,11,791,2,475,6,3,0
34,1,1,0,0,1684,1,0,2,6,10,771,3,10,0,3,1
43,4,1,0,0,356,1,0,0,7,9,299,2,4,0,3,0
31,3,1,1,0,6075,0,0,2,22,3,199,2,16,0,3,0
44,2,1,1,0,390,1,0,0,7,10,566,2,0,0,3,0
53,8,1,1,0,4252,0,0,2,28,8,58,3,-1,0,3,1
46,4,1,1,0,514,1,0,0,28,4,220,2,50,0,3,0
47,10,2,1,0,-1278,0,1,0,11,6,178,2,326,3,3,0
25,3,0,1,0,132,1,0,2,17,1,36,2,21,0,3,0
34,8,0,0,0,3168,0,0,0,22,9,196,2,18,0,0,0
36,1,2,3,0,483,1,1,0,7,5,213,2,3,0,3,0
56,11,2,1,0,3071,1,0,2,27,3,153,2,214,2,2,0
34,4,1,1,0,42,1,0,0,28,1,257,2,100,1,2,0
41,3,1,1,0,3215,1,1,0,17,4,46,2,43,0,3,0
41,2,1,1,0,5437,0,0,2,15,2,389,4,-1,0,3,0
59,5,1,1,0,-1628,1,0,0,23,6,145,3,4,0,3,0
29,3,0,2,0,-1709,0,0,0,3,1,643,2,213,2,3,0
41,2,0,1,0,-1836,0,0,2,8,11,60,2,0,0,1,0
50,7,1,1,0,1350,0,0,0,12,0,234,3,92,0,3,0
25,6,1,1,0,753,1,1,0,21,10,32,2,-1,0,3,0
47,2,1,3,0,537,1,0,2,20,11,447,2,74,0,3,0
28,5,2,3,0,-3228,1,0,0,25,2,456,2,443,5,3,0
43,9,0,1,0,717,1,0,1,2,10,92,2,43,0,1,1
38,10,1,1,0,-1944,1,0,2,10,0,424,3,263,2,3,0
29,8,2,1,0,673,1,0,0,24,6,187,2,-1,0,3,0
31,9,2,1,0,2965,1,0,0,30,9,32,2,0,0,3,0
37,6,1,0,0,2633,0,0,0,29,5,229,2,47,0,3,0
43,11,1,2,0,1783,1,0,2,3,6,478,3,12,0,3,1
42,3,1,1,0,-1490,0,0,2,12,11,60,4,0,0,3,0
47,5,2,1,0,5742,0,0,0,28,8,40,3,1,0,3,0
31,3,1,1,0,2856,1,0,0,15,8,29,3,28,0,3,0
32,10,2,0,0,-1586,0,1,0,20,9,365,2,169,1,3,0
46,4,2,1,0,-322,0,0,2,17,8,195,2,8,0,3,0
55,1,2,1,0,1248,1,0,0,12,7,439,2,0,0,3,0
33,1,2,2,0,4535,1,0,0,18,2,356,2,0,0,3,0
43,5,1,0,0,3320,0,0,0,24,0,148,2,30,0,3,0
57,9,1,0,0,3798,1,1,0,17,0,146,3,0,0,3,0
60,3,2,1,0,5038,0,0,2,15,8,11,2,24,0,3,0
32,5,2,1,1,-330,0,0,0,21,0,187,2,775,13,3,0
46,9,1,1,0,-653,0,0,0,30,2,183,8,-1,0,3,0
34,6,0,0,0,-516,1,0,0,22,6,77,2,668,10,0,0
52,2,2,2,0,-80,1,0,0,18,2,262,2,-1,0,3,1
41,4,1,1,0,1221,1,0,2,7,9,124,2,270,3,3,0
32,5,2,0,0,-1951,1,0,0,31,2,41,2,-1,0,0,0
36,5,1,0,0,2372,1,0,2,15,2,202,2,34,0,3,0
33,5,1,1,0,1117,1,0,0,7,7,477,2,326,2,3,0
23,10,2,3,0,1369,1,0,0,15,2,498,2,1,0,3,0
37,7,0,2,0,1487,0,0,0,30,2,513,2,128,1,3,0
42,6,2,1,0,-213,0,0,1,14,9,180,3,89,1,2,0
36,7,1,1,0,-483,0,0,0,7,1,292,2,45,0,3,0
49,11,1,2,0,-170,1,0,0,10,11,103,2,0,0,1,0
54,0,1,0,0,-1576,1,0,0,6,0,85,2,595,6,3,0
42,9,1,3,0,5195,0,0,0,5,11,55,2,1,0,3,1
30,9,1,1,0,-470,1,0,0,12,5,465,2,37,0,1,0
33,8,1,2,0,-391,0,0,2,11,11,107,2,148,1,3,0
27,5,1,1,1,-107,0,1,0,7,5,247,2,-1,0,3,0
36,0,2,0,0,1928,1,0,0,19,10,167,2,231,2,3,0
32,1,2,1,1,1891,1,1,0,16,1,592,5,20,0,3,1
39,4,2,0,0,1311,1,0,0,25,2,51,2,-1,0,3,0
31,7,2,0,0,726,0,0,0,27,4,176,3,8,0,3,0
45,2,1,1,0,5364,0,0,2,10,3,25,3,-1,0,3,0
44,8,2,1,0,3660,1,0,0,29,6,210,3,-1,0,3,0
34,0,0,2,0,-1812,0,0,0,26,8,226,3,0,0,3,0
38,3,1,1,0,1445,1,0,0,3,10,90,2,384,6,3,0
39,5,1,2,0,-940,0,0,2,29,10,162,2,35,0,3,0
35,1,0,0,0,1013,1,0,0,17,11,345,2,2,0,3,0
38,9,1,2,0,2696,1,0,0,13,5,235,2,690,11,3,0
38,5,2,1,0,1363,1,1,0,22,3,152,2,50,0,3,0
37,11,1,2,0,2719,0,0,0,10,4,179,2,374,4,3,0
28,10,1,0,1,1196,1,0,0,20,1,146,2,52,0,3,0
35,2,1,1,0,-2832,1,0,0,27,5,109,2,4,0,3,0
32,11,1,2,0,7301,0,0,0,27,11,617,3,17,0,3,0
59,2,1,1,0,632,0,0,0,21,10,66,4,-1,0,0,0
40,11,1,1,0,4045,0,0,0,13,9,166,2,281,2,3,1
26,8,1,1,0,386,1,0,1,21,10,1157,2,-1,0,3,0
47,10,1,1,0,2684,1,0,1,23,10,582,2,20,0,3,0
39,2,0,1,0,2328,1,0,0,19,8,198,2,173,2,0,0
34,0,0,2,0,3960,1,0,2,2,7,123,2,4,0,2,0
46,9,1,3,0,3027,1,0,0,4,3,39,3,59,0,3,0
40,1,1,1,0,1934,1,1,0,2,9,134,2,1,0,3,0
26,8,1,1,0,1787,1,0,2,30,2,780,3,1,0,3,1
34,10,1,2,0,1962,1,0,0,17,11,161,2,26,0,3,0
30,1,1,2,0,322,0,0,0,14,0,89,2,553,7,3,1
27,0,2,1,0,3071,1,0,2,26,9,69,3,98,1,3,0
46,1,1,3,0,1758,0,0,0,11,8,119,2,326,3,3,0
36,1,2,1,0,-6,0,0,1,7,10,214,2,157,1,3,0
47,4,2,2,0,4916,0,0,0,24,2,511,2,82,1,1,0
52,8,1,1,0,-1071,1,0,2,19,7,242,2,2,0,3,1
46,2,1,1,0,-2200,1,1,0,24,7,52,5,1,0,3,0
48,10,0,1,0,952,1,1,1,5,10,208,2,7,0,3,0
55,10,2,1,0,4638,1,0,0,14,10,198,2,89,1,3,0
45,7,1,1,0,-304,0,0,0,16,6,406,3,28,0,3,0
30,2,2,1,0,107,1,0,0,7,9,110,2,111,1,0,0
46,5,1,2,0,-733,1,0,0,14,11,243,5,1,0,3,0
31,6,1,0,0,-394,1,1,0,26,7,238,2,6,0,3,0
33,1,0,0,0,695,1,1,0,31,2,493,2,-1,0,3,0
39,11,1,0,0,2145,1,0,2,15,11,152,2,2,0,0,0
38,1,1,1,0,4283,0,0,0,31,7,274,2,-1,0,3,0
36,1,1,1,0,2225,1,1,0,26,8,60,3,83,0,3,0
47,1,2,2,0,4077,0,1,0,21,7,701,3,32,0,3,1
35,9,1,1,0,966,1,1,0,13,10,100,2,0,0,3,0
48,9,1,2,0,2525,1,0,2,13,2,73,4,1,0,3,0
50,8,2,1,0,2127,0,0,0,14,8,283,2,360,4,3,0
28,11,1,2,0,4464,1,1,0,4,10,63,2,-1,0,3,0
27,11,1,1,0,818,1,0,0,20,0,535,3,11,0,3,0
33,10,2,1,0,-2820,1,0,0,5,11,118,3,235,1,3,1
24,9,2,2,0,2592,1,0,0,3,7,434,3,67,0,0,0
49,5,2,0,0,273,1,0,0,4,2,610,3,31,0,3,0
29,6,1,1,0,2218,1,0,1,22,11,142,4,-1,0,3,0
31,6,2,2,0,1835,1,0,0,10,5,436,2,0,0,1,0
41,3,1,0,0,-203,0,0,0,16,2,292,2,6,0,3,0
40,9,2,2,0,3493,0,0,0,9,6,832,2,7,0,3,0
29,1,2,2,0,3087,0,1,0,13,9,97,2,475,6,3,0
46,3,1,1,0,1246,1,0,0,31,8,195,2,-1,0,3,0
61,2,1,1,0,-260,1,1,2,4,7,31,2,-1,0,3,0
59,1,1,0,1,5762,0,0,0,21,11,329,2,27,0,3,0
28,10,2,2,0,1502,0,0,0,5,5,289,2,97,1,3,1
23,2,2,2,0,600,1,0,0,10,8,172,2,98,1,3,0
33,11,1,1,0,3940,0,0,0,5,4,724,2,198,2,3,0
37,10,1,2,0,-765,0,0,1,30,8,509,3,-1,0,3,1
49,6,1,2,0,1542,0,0,2,5,1,52,3,120,1,3,0
37,0,1,1,0,67,1,1,0,6,0,455,2,73,0,3,0
42,2,1,0,0,2032,1,0,0,7,9,145,2,19,0,3,0
47,2,2,0,0,-993,1,0,0,5,8,539,2,9,0,3,0
37,4,1,0,0,2961,1,0,0,8,7,254,2,457,5,3,0
83,4,1,0,0,2290,0,0,0,22,9,86,2,183,3,3,0
37,10,2,0,0,2696,1,0,0,28,11,537,3,29,0,3,0
52,1,1,1,0,1656,1,0,2,2,11,115,3,497,4,3,0
51,11,1,1,0,3587,1,0,0,8,7,742,2,321,2,3,0
38,3,2,2,0,-854,0,0,2,19,3,742,2,169,1,3,0
42,4,1,3,0,6219,1,0,0,19,6,30,2,0,0,3,0
55,7,1,2,0,1379,0,0,0,18,5,1095,2,37,0,3,0
28,7,1,1,0,2192,0,0,1,13,11,196,2,-1,0,3,0
38,2,2,2,0,387,0,1,0,25,8,346,2,51,0,3,0
37,11,1,1,0,540,0,1,2,20,9,99,2,4,0,3,0
34,4,1,0,0,-2198,1,0,1,22,9,26,2,20,0,0,0
33,4,2,1,0,-992,1,0,0,28,9,574,2,175,1,3,0
41,6,2,1,0,1123,1,0,0,7,2,48,2,455,3,3,0
35,8,1,2,0,3415,0,0,0,2,8,73,2,406,4,3,0
76,2,1,0,0,2872,1,0,1,15,8,25,2,-1,0,3,0
41,4,1,2,0,5729,0,0,0,5,9,190,2,-1,0,3,0
39,8,0,1,0,-734,1,0,1,10,10,562,2,7,0,0,0
31,2,1,1,0,2277,0,0,0,16,0,393,2,12,0,3,0
45,10,2,0,0,57,1,0,1,11,11,518,3,36,0,3,0
65,3,2,0,0,1971,0,0,0,19,9,64,2,14,0,3,0
49,6,0,1,0,90,0,0,2,23,8,244,3,79,0,0,0
57,9,1,1,0,1843,0,0,0,5,2,258,3,-1,0,3,0
45,0,1,2,0,817,1,0,2,29,1,135,3,88,1,3,0
25,1,2,2,0,-29,1,0,2,28,7,228,2,81,1,3,0
34,9,1,0,0,-527,0,0,0,19,9,313,3,9,0,3,0
41,4,1,1,0,-590,1,0,0,26,1,366,2,80,1,3,0
30,1,1,0,0,729,1,0,0,6,11,245,4,40,0,3,0
26,1,1,2,0,1669,1,0,2,23,11,310,2,10,0,3,0
29,3,1,1,0,-152,0,0,0,19,4,49,2,261,3,3,1
35,4,1,1,0,54,1,0,0,20,3,569,2,137,1,3,0
34,11,2,2,0,-131,1,0,0,21,6,83,3,51,0,3,0
33,10,1,2,0,3381,1,0,0,15,1,20,2,871,26,3,1
35,7,0,2,0,2802,0,0,0,4,11,331,2,0,0,3,0
36,0,1,1,0,2579,1,0,0,4,10,18,2,121,1,3,0
47,11,1,2,0,912,0,0,0,7,7,191,2,-1,0,3,0
48,6,1,2,0,147,0,0,0,30,7,40,9,-1,0,3,0
43,10,2,0,0,-1175,0,0,0,7,2,161,3,-1,0,3,0
23,10,0,2,0,3761,0,0,0,5,10,233,2,2,0,3,0
58,6,1,2,0,3379,1,0,1,3,9,648,2,-1,0,3,0
38,5,1,2,0,-1250,0,0,0,23,7,18,3,-1,0,3,0
64,9,1,1,0,2174,1,0,2,29,11,3,3,-1,0,3,0
33,10,1,1,0,781,0,0,0,31,1,247,4,-1,0,3,0
31,0,0,1,0,-834,0,0,2,23,3,482,2,1,0,3,0
50,2,1,1,0,136,0,0,2,27,8,81,2,-1,0,3,0
59,0,1,3,0,-2217,0,0,1,9,6,163,2,11,0,3,1
41,5,1,1,0,2295,0,0,0,14,9,248,2,-1,0,3,0
39,11,2,1,0,4498,1,0,0,4,2,170,2,1,0,1,1
47,8,1,0,0,3081,1,0,0,14,11,250,2,11,0,3,0
47,11,1,1,0,2304,0,0,2,8,0,853,2,-1,0,3,0
30,1,1,1,0,9910,1,0,2,12,9,208,2,5,0,3,1
63,0,1,3,1,4101,1,1,0,9,1,205,2,65,1,3,1
36,4,1,1,0,1023,1,0,2,9,3,273,3,0,0,0,0
32,0,0,2,0,-55,1,0,0,24,1,334,2,0,0,3,0
39,7,0,1,0,4665,1,0,0,29,9,525,3,95,1,1,0
27,5,1,2,0,8080,0,0,2,20,0,231,2,13,0,3,0
36,11,1,2,0,-60,0,0,2,12,9,206,2,-1,0,3,0
44,11,1,1,0,3190,1,0,1,30,11,459,2,21,0,3,0
44,0,2,1,0,684,1,0,0,7,11,78,2,802,12,3,0
59,4,1,1,0,7021,0,1,0,27,9,46,2,607,9,3,0
48,6,1,1,0,1353,0,0,0,21,5,170,2,828,11,3,0
31,5,2,1,0,4726,0,0,0,3,11,180,2,20,0,3,1
38,7,2,0,0,461,0,0,0,16,9,332,2,5,0,3,0
29,4,2,0,0,-794,1,0,0,3,8,181,2,3,0,3,0
29,8,1,1,0,2426,1,0,2,25,10,105,2,17,0,3,0
35,11,2,1,0,-492,1,0,1,5,10,202,3,-1,0,3,0
25,9,2,2,0,3944,1,0,0,6,9,475,2,501,7,3,0
38,5,1,1,0,4114,1,0,0,25,8,147,2,22,0,2,0
25,8,2,1,0,3768,1,0,0,15,10,320,2,111,1,3,0
51,11,1,1,0,560,1,0,0,24,1,292,3,742,10,3,0
24,5,1,1,0,-990,1,0,1,11,6,214,2,11,0,3,0
60,11,1,1,0,1823,1,0,0,5,9,339,2,496,5,3,1
67,8,1,1,0,31,0,0,0,26,7,57,2,27,0,3,0
37,9,0,1,0,4248,0,0,0,15,8,169,2,-1,0,0,0
25,6,2,1,0,2007,1,1,2,17,9,343,3,70,0,0,0
32,3,2,1,0,-298,0,1,0,23,9,778,2,174,1,0,1
35,2,1,0,0,-860,1,0,0,3,7,406,2,6,0,3,0
41,2,1,2,0,3132,1,0,0,19,8,209,2,9,0,3,0
48,4,1,1,1,320,1,0,1,20,10,120,2,301,2,3,0
52,4,1,2,0,858,0,0,0,19,6,236,3,300,2,3,0
52,0,1,1,0,-819,1,1,2,31,11,137,3,31,1,3,0
33,3,2,1,0,-1311,1,0,0,5,10,66,2,43,0,3,0
38,10,1,3,0,2922,1,0,2,8,11,638,2,10,0,3,0
31,8,2,0,0,4109,1,0,0,24,9,283,2,-1,0,3,0
48,4,2,2,0,3632,0,0,0,12,0,256,2,106,0,0,0
39,10,0,1,0,-265,0,0,2,22,11,164,3,374,5,3,0
31,9,2,1,0,-2511,1,0,0,16,9,84,2,1,0,3,0
32,1,1,1,0,1985,1,1,0,4,3,324,2,3,0,3,0
59,5,1,1,0,1779,0,0,2,8,2,292,2,3,0,3,0
31,6,2,2,0,708,1,0,0,22,5,107,2,-1,0,3,0
44,4,0,2,0,106,1,0,1,4,11,85,2,27,0,3,0
36,3,2,2,0,5991,0,0,0,12,10,431,2,123,1,3,0
49,0,0,3,0,804,1,1,2,25,3,168,2,25,0,1,0
44,4,1,2,0,3737,1,0,0,29,7,83,4,-1,0,3,0
33,1,1,1,0,1977,1,0,0,31,11,375,2,195,3,3,1
56,6,1,1,0,2850,1,0,2,20,10,295,2,390,5,3,0
48,1,1,2,0,229,1,1,0,10,3,412,2,190,1,0,0
35,3,1,0,0,-2355,1,0,0,16,10,226,3,9,0,3,0
46,1,0,1,0,2695,1,0,0,17,6,144,2,194,2,0,0
25,7,1,2,0,921,1,0,0,9,7,25,3,9,0,0,0
29,6,2,1,0,5074,0,0,2,12,2,123,2,59,0,3,0
41,6,1,1,0,2280,0,0,0,14,1,357,3,82,1,3,0
34,0,1,1,0,-368,1,1,0,6,1,371,3,17,0,3,0
28,0,1,0,0,1849,1,0,2,25,8,139,2,835,13,3,0
39,5,2,2,0,3855,1,0,2,7,8,169,2,169,1,3,0
49,7,1,2,0,4670,0,0,0,3,10,202,2,-1,0,3,0
40,5,1,1,0,-1830,1,1,0,30,3,45,3,4,0,3,0
29,6,2,1,0,1396,1,0,0,19,2,545,2,75,1,3,0
32,11,2,1,0,4097,1,0,0,18,10,204,2,21,0,3,0
55,1,1,0,0,2023,1,0,2,10,9,265,2,-1,0,3,0
45,4,1,0,0,1145,1,0,2,28,11,404,3,65,1,3,0
48,0,1,3,0,-250,0,0,0,13,10,79,2,51,0,3,0
31,1,1,0,0,1740,1,1,2,29,3,27,2,128,1,3,0
36,3,1,1,0,1283,0,0,0,21,6,397,2,37,0,3,0
28,10,2,0,0,2718,0,0,0,10,8,405,3,19,0,3,0
31,0,2,2,0,2454,0,0,2,11,10,397,2,8,0,3,0
30,9,2,1,0,731,0,1,0,17,11,134,3,52,1,0,0
49,6,1,1,0,3072,1,0,2,26,8,471,2,7,0,3,0
39,2,2,1,0,-948,0,0,0,19,10,203,2,60,0,3,0
60,2,1,1,0,2293,1,0,0,11,8,803,2,544,8,3,0
33,11,1,1,0,-999,1,1,0,31,1,217,2,38,0,3,0
40,11,2,1,0,422,0,0,0,12,2,185,3,76,1,3,0
39,3,1,0,0,4382,0,1,0,12,4,153,2,44,1,3,0
32,11,2,2,0,-58,0,0,1,30,10,50,4,-1,0,3,0
30,3,0,0,0,3602,0,1,0,20,3,75,2,-1,0,3,0
49,1,1,1,0,1177,1,0,2,5,1,207,3,-1,0,3,0
57,0,1,0,0,1479,1,1,0,13,3,248,2,30,0,3,0
70,2,1,1,0,682,0,0,2,10,4,534,2,91,1,3,1
45,3,0,0,0,7721,0,0,2,28,9,14,3,209,2,3,1
52,5,1,1,0,1868,0,0,0,30,11,47,2,4,0,3,0
43,2,1,0,0,-65,0,0,0,22,8,27,2,-1,0,3,0
36,1,1,1,0,4910,0,0,0,14,11,157,3,6,0,3,0
67,11,1,1,0,76,1,1,2,11,11,83,2,246,1,0,0
47,11,1,2,0,-1936,1,0,0,22,1,391,3,-1,0,3,0
39,4,1,2,0,2212,0,0,0,7,10,315,2,22,0,3,0
26,0,1,0,0,508,1,0,0,12,8,85,2,-1,0,3,0
53,7,1,1,0,1404,0,0,2,21,6,456,2,1,0,3,0
49,11,1,1,0,4813,1,0,2,28,10,155,2,-1,0,3,0
48,11,2,1,0,3308,0,0,0,8,5,563,3,418,6,3,0
53,1,1,1,1,-1951,1,0,2,15,9,99,2,53,0,3,1
41,5,2,0,0,-1337,1,0,0,17,4,334,2,1,0,3,0
34,7,1,0,0,-1855,0,0,0,9,6,612,2,0,0,3,0
68,3,1,2,0,4951,0,0,2,7,1,285,2,87,1,3,0
46,5,1,0,0,6398,1,0,0,15,3,1100,2,-1,0,2,1
44,4,2,0,0,3533,0,0,1,5,10,660,11,30,0,3,1
28,8,2,2,0,-577,1,0,0,27,10,522,3,31,0,3,0
29,2,2,1,0,1248,1,0,0,12,11,295,2,5,0,3,1
31,8,2,3,0,2015,0,0,0,30,10,144,2,227,2,3,0
26,7,2,1,0,164,1,0,0,15,7,89,2,99,0,3,0
37,10,0,1,0,3447,1,0,1,23,10,287,2,2,0,3,0
41,8,0,1,0,394,1,0,0,5,1,538,2,214,2,3,0
48,9,0,1,0,-675,0,0,0,18,1,159,3,16,0,3,0
28,1,0,0,0,31,1,0,1,15,11,158,2,0,0,3,0
